state,district,year,aqi,pm2_5,pm10,no2,so2,co
Mizoram,Kolasib,2020,326,180.33,278.38,78.8,5.45,4.48
Mizoram,Kolasib,2021,202,155.65,58.93,46.5,72.44,4.31
Mizoram,Kolasib,2022,194,110.76,259.49,115.96,61.05,2.67
Mizoram,Kolasib,2023,40,89.78,109.2,26.39,40.67,1.29
Mizoram,Kolasib,2024,343,185.1,45.57,6.24,20.87,3.45
Mizoram,Kolasib,2025,58,156.11,228.62,84.94,66.1,3.1
Mizoram,Lawngtlai,2015,124,37.06,72.02,71.61,72.64,1.53
Mizoram,Lawngtlai,2016,331,79.14,248.61,12.49,2.71,0.92
Mizoram,Lawngtlai,2017,318,15.85,101.98,86.09,18.83,0.53
Mizoram,Lawngtlai,2018,199,124.61,266.68,114.02,22.75,1.46
Mizoram,Lawngtlai,2019,42,30.76,250.77,58.72,40.72,3.96
Mizoram,Lawngtlai,2020,168,143.06,76.57,85.55,62.77,3.68
Mizoram,Lawngtlai,2021,190,99.55,91.93,18.66,55.62,1.18
Mizoram,Lawngtlai,2022,255,150.2,81.74,44.71,62.4,0.84
Mizoram,Lawngtlai,2023,94,18.59,152.06,82.19,21.51,0.23
Mizoram,Lawngtlai,2024,286,15.84,200.36,20.2,70.56,2.77
Mizoram,Lawngtlai,2025,89,71.42,118.54,38.3,26.49,0.27
Mizoram,Lunglei,2015,245,129.1,199.78,101.15,45.47,2.72
Mizoram,Lunglei,2016,47,73.92,163.84,68.54,53.84,4.61
Mizoram,Lunglei,2017,43,188.54,126.25,44.81,71.85,3.25
Mizoram,Lunglei,2018,262,155.69,157.98,49.79,61.17,4.87
Mizoram,Lunglei,2019,189,102.15,188.14,92.34,32.9,2.6
Mizoram,Lunglei,2020,332,152.45,254.57,65.91,30.66,4.73
Mizoram,Lunglei,2021,223,12.84,178.05,91.04,23.73,2.44
Mizoram,Lunglei,2022,246,141.36,232.32,62.06,9.13,1.67
Mizoram,Lunglei,2023,319,33.04,147.07,70.4,8.29,4.78
Mizoram,Lunglei,2024,185,195.92,286.27,114.15,79.23,2.65
Mizoram,Lunglei,2025,279,100.2,212.22,27.42,54.4,4.62
Mizoram,Mamit,2015,162,35.11,37.48,97.53,22.95,2.78
Mizoram,Mamit,2016,158,184.44,49.85,75.02,52.08,1.34
Mizoram,Mamit,2017,173,24.71,121.72,95.78,5.29,3.46
Mizoram,Mamit,2018,268,62.38,61.77,83.49,23.16,1.07
Mizoram,Mamit,2019,102,146.38,46.04,46.8,64.16,2.55
Mizoram,Mamit,2020,228,120.43,42.56,113.13,9.45,1.05
Mizoram,Mamit,2021,190,97.68,266.53,95.92,12.45,1.75
Mizoram,Mamit,2022,188,194.43,227.13,49.64,18.1,1.99
Mizoram,Mamit,2023,58,61.51,79.04,11.1,65.53,1.18
Mizoram,Mamit,2024,289,135.23,30.36,92.81,42.74,5.0
Mizoram,Mamit,2025,274,199.8,150.95,57.54,68.14,1.25
Mizoram,Saiha,2015,222,28.5,278.15,19.43,37.94,1.43
Mizoram,Saiha,2016,232,189.62,151.05,65.51,57.58,3.79
Mizoram,Saiha,2017,82,75.49,166.84,97.02,34.41,1.79
Mizoram,Saiha,2018,343,18.62,141.07,110.11,5.0,1.17
Mizoram,Saiha,2019,237,168.07,180.36,13.67,49.08,1.62
Mizoram,Saiha,2020,221,128.39,60.78,89.45,44.21,1.62
Mizoram,Saiha,2021,309,134.61,126.64,17.06,37.4,3.43
Mizoram,Saiha,2022,67,21.47,265.68,80.66,63.88,2.02
Mizoram,Saiha,2023,309,135.94,155.37,42.35,26.71,2.64
Mizoram,Saiha,2024,210,169.74,246.1,27.89,23.62,2.89
Mizoram,Saiha,2025,161,105.92,247.82,58.52,28.03,0.8
Mizoram,Saitual,2015,234,63.62,69.61,31.36,50.1,4.64
Mizoram,Saitual,2016,187,47.14,117.14,20.77,47.32,2.08
Mizoram,Saitual,2017,112,197.85,282.15,55.05,79.67,1.84
Mizoram,Saitual,2018,302,114.07,23.95,71.1,6.31,4.96
Mizoram,Saitual,2019,71,70.82,175.68,115.4,52.19,4.11
Mizoram,Saitual,2020,220,136.46,238.95,88.65,62.84,2.18
Mizoram,Saitual,2021,223,149.6,230.11,37.77,25.48,2.38
Mizoram,Saitual,2022,190,146.9,196.48,25.96,9.45,0.53
Mizoram,Saitual,2023,67,11.49,172.06,62.75,16.42,2.92
Mizoram,Saitual,2024,80,53.13,44.23,84.78,34.04,3.41
Mizoram,Saitual,2025,130,111.07,41.27,106.03,14.28,4.76
Mizoram,Serchhip,2015,311,69.28,254.75,54.12,25.13,3.98
Mizoram,Serchhip,2016,230,68.91,188.39,18.27,8.76,1.0
Mizoram,Serchhip,2017,99,37.48,112.48,13.48,41.47,4.09
Mizoram,Serchhip,2018,227,56.53,103.61,23.7,46.41,4.3
Mizoram,Serchhip,2019,77,51.56,83.97,5.98,11.02,1.73
Mizoram,Serchhip,2020,111,84.52,125.1,114.12,18.78,1.3
Mizoram,Serchhip,2021,233,88.41,37.96,105.44,8.47,0.73
Mizoram,Serchhip,2022,189,104.45,110.95,75.41,79.73,0.69
Mizoram,Serchhip,2023,179,112.38,290.47,34.13,57.01,4.8
Mizoram,Serchhip,2024,278,122.74,80.07,105.96,49.32,3.06
Mizoram,Serchhip,2025,305,140.91,188.12,97.67,53.58,1.0
Nagaland,Chümoukedima,2015,61,67.92,148.6,86.28,37.33,4.62
Nagaland,Chümoukedima,2016,169,16.19,137.68,56.61,50.68,2.83
Nagaland,Chümoukedima,2017,65,175.19,35.87,57.27,19.09,1.87
Nagaland,Chümoukedima,2018,139,165.63,21.08,45.8,18.86,0.54
Nagaland,Chümoukedima,2019,274,29.5,98.02,54.63,75.19,2.17
Nagaland,Chümoukedima,2020,59,22.96,63.71,101.03,43.87,1.75
Nagaland,Chümoukedima,2021,187,111.95,130.05,34.23,23.53,0.37
Nagaland,Chümoukedima,2022,141,10.61,221.64,52.0,27.54,2.82
Nagaland,Chümoukedima,2023,286,94.91,41.32,86.79,48.34,3.6
Nagaland,Chümoukedima,2024,40,57.42,22.9,52.28,57.04,4.38
Nagaland,Chümoukedima,2025,241,23.28,131.7,29.61,66.66,4.93
Nagaland,Dimapur,2015,238,46.84,254.26,94.85,34.14,4.66
Nagaland,Dimapur,2016,93,67.92,109.62,38.1,77.46,3.42
Nagaland,Dimapur,2017,202,10.58,183.34,28.33,17.3,1.52
Nagaland,Dimapur,2018,345,134.8,31.84,65.44,22.34,2.06
Nagaland,Dimapur,2019,221,116.34,134.22,27.32,53.84,4.5
Nagaland,Dimapur,2020,146,114.64,296.93,108.61,67.69,2.95
Nagaland,Dimapur,2021,112,180.93,197.22,16.04,31.08,4.82
Nagaland,Dimapur,2022,88,104.56,142.93,37.44,72.39,3.63
Nagaland,Dimapur,2023,78,130.53,298.87,31.55,21.68,1.46
Nagaland,Dimapur,2024,213,194.3,137.92,21.35,17.26,4.41
Nagaland,Dimapur,2025,343,35.07,132.79,43.75,12.81,1.86
Nagaland,Kiphire,2015,130,184.39,238.68,28.49,2.58,1.93
Nagaland,Kiphire,2016,61,147.29,298.02,33.19,50.58,3.33
Nagaland,Kiphire,2017,157,92.67,145.42,70.77,60.92,2.52
Nagaland,Kiphire,2018,162,153.42,78.07,38.31,45.09,0.3
Nagaland,Kiphire,2019,241,96.91,48.38,12.78,43.02,1.33
Nagaland,Kiphire,2020,296,199.31,129.0,63.3,27.21,3.85
Nagaland,Kiphire,2021,177,172.87,224.6,27.59,16.98,2.8
Nagaland,Kiphire,2022,339,35.58,113.78,109.93,44.05,4.04
Nagaland,Kiphire,2023,262,147.23,242.57,79.68,3.82,2.25
Nagaland,Kiphire,2024,314,194.5,188.13,42.06,14.62,1.97
Nagaland,Kiphire,2025,290,123.26,84.8,12.88,33.82,3.86
Nagaland,Kohima,2015,40,172.8,218.74,63.83,16.35,2.91
Nagaland,Kohima,2016,118,22.53,59.27,25.26,60.33,4.23
Nagaland,Kohima,2017,261,156.73,167.51,73.09,3.52,1.37
Nagaland,Kohima,2018,156,37.39,31.5,38.08,35.72,2.46
Nagaland,Kohima,2019,220,40.11,206.26,87.88,13.43,3.58
Nagaland,Kohima,2020,340,94.57,95.19,54.56,21.42,4.6
Nagaland,Kohima,2021,285,124.81,223.22,13.08,11.85,0.31
Nagaland,Kohima,2022,106,18.0,66.66,113.97,40.82,2.53
Nagaland,Kohima,2023,67,169.08,89.35,69.9,43.75,1.93
Nagaland,Kohima,2024,131,17.29,54.53,39.57,8.88,1.59
Nagaland,Kohima,2025,197,106.62,186.65,95.11,73.65,2.67
Nagaland,Longleng,2015,310,128.64,196.84,99.09,53.74,0.96
Nagaland,Longleng,2016,300,125.85,212.69,71.31,55.48,3.88
Nagaland,Longleng,2017,234,20.48,34.75,17.52,51.08,3.48
Nagaland,Longleng,2018,105,43.16,116.62,22.77,67.59,4.24
Nagaland,Longleng,2019,134,22.18,233.49,41.92,11.47,0.99
Nagaland,Longleng,2020,317,149.6,190.58,7.08,73.44,4.12
Nagaland,Longleng,2021,125,125.88,77.12,114.79,56.95,1.63
Nagaland,Longleng,2022,113,27.3,289.34,38.04,63.1,1.48
Nagaland,Longleng,2023,170,62.89,272.34,44.1,76.89,4.0
Nagaland,Longleng,2024,305,142.87,257.55,68.1,39.44,0.48
Nagaland,Longleng,2025,67,181.95,249.39,116.51,57.25,0.46
Nagaland,Mokokchung,2015,261,22.73,81.5,33.62,67.52,1.78
Nagaland,Mokokchung,2016,127,96.54,62.08,24.77,47.87,3.0
Nagaland,Mokokchung,2017,59,161.67,136.56,110.14,23.14,1.89
Nagaland,Mokokchung,2018,348,22.69,96.41,88.01,59.76,3.56
Nagaland,Mokokchung,2019,330,131.02,145.48,118.83,41.84,0.53
Nagaland,Mokokchung,2020,235,96.06,233.05,119.78,3.05,2.94
Nagaland,Mokokchung,2021,102,122.26,46.64,56.86,73.3,0.97
Nagaland,Mokokchung,2022,291,39.76,83.83,88.04,35.34,4.58
Nagaland,Mokokchung,2023,147,25.13,165.41,8.63,56.18,1.69
Nagaland,Mokokchung,2024,89,110.43,199.3,59.63,75.36,1.71
Nagaland,Mokokchung,2025,329,193.47,284.94,105.06,76.68,1.7
Nagaland,Mon,2015,295,33.1,220.12,72.68,8.68,3.63
Nagaland,Mon,2016,202,146.01,285.78,88.49,42.65,1.69
Nagaland,Mon,2017,125,111.53,221.39,16.56,6.01,3.5
Nagaland,Mon,2018,49,76.73,100.4,33.7,65.97,2.68
Nagaland,Mon,2019,176,142.82,244.97,103.01,16.24,0.9
Nagaland,Mon,2020,187,105.52,266.81,85.75,12.91,4.97
Nagaland,Mon,2021,256,129.6,64.43,48.67,52.41,0.35
Nagaland,Mon,2022,78,109.59,127.46,90.54,31.64,3.19
Nagaland,Mon,2023,215,23.06,299.39,52.2,37.28,3.88
Nagaland,Mon,2024,221,11.8,140.87,71.96,73.09,2.38
Nagaland,Mon,2025,80,122.7,84.24,94.73,54.59,2.18
Nagaland,Noklak,2015,286,119.94,254.73,29.52,2.56,4.39
Nagaland,Noklak,2016,126,146.46,209.98,72.0,53.98,4.44
Nagaland,Noklak,2017,90,46.83,108.61,76.4,43.24,2.7
Nagaland,Noklak,2018,225,15.0,221.55,78.24,52.4,1.66
Nagaland,Noklak,2019,109,141.15,204.82,54.28,79.45,3.69
Nagaland,Noklak,2020,117,137.77,132.4,13.66,62.82,2.63
Nagaland,Noklak,2021,343,64.44,156.12,26.87,42.06,4.27
Nagaland,Noklak,2022,268,102.15,37.16,17.88,56.84,3.66
Nagaland,Noklak,2023,269,129.32,274.76,13.27,60.64,3.89
Nagaland,Noklak,2024,54,78.53,223.72,73.87,60.61,0.53
Nagaland,Noklak,2025,282,67.46,217.9,41.21,32.28,4.55
Nagaland,Peren,2015,85,139.35,229.2,50.23,32.77,1.84
Nagaland,Peren,2016,220,182.55,82.71,48.23,73.48,3.8
Nagaland,Peren,2017,226,120.07,152.05,92.12,74.93,4.63
Nagaland,Peren,2018,161,162.02,37.78,87.39,42.28,3.04
Nagaland,Peren,2019,275,68.6,95.98,33.05,9.42,2.35
Nagaland,Peren,2020,65,93.55,185.9,78.3,4.22,1.15
Nagaland,Peren,2021,241,48.76,118.36,96.88,3.52,4.01
Nagaland,Peren,2022,185,181.39,124.08,45.94,47.02,4.86
Nagaland,Peren,2023,223,57.64,299.12,22.91,74.02,0.72
Nagaland,Peren,2024,111,166.34,173.11,98.81,2.39,3.79
Nagaland,Peren,2025,163,48.11,24.75,19.79,54.61,4.54
Nagaland,Phek,2015,266,39.13,211.64,70.56,45.62,4.62
Nagaland,Phek,2016,272,183.58,246.67,41.89,2.93,1.14
Nagaland,Phek,2017,271,158.88,283.74,63.48,55.63,1.86
Nagaland,Phek,2018,163,47.75,221.05,78.82,54.33,0.28
Nagaland,Phek,2019,145,21.89,22.82,101.28,55.2,4.98
Nagaland,Phek,2020,54,161.04,296.67,48.77,61.42,4.51
Nagaland,Phek,2021,143,15.63,156.36,42.19,73.12,3.17
Nagaland,Phek,2022,43,196.02,225.6,86.02,26.41,1.9
Nagaland,Phek,2023,217,193.5,230.75,29.27,48.45,4.68
Nagaland,Phek,2024,278,144.34,46.17,71.38,68.87,1.25
Nagaland,Phek,2025,174,24.94,179.72,21.62,23.23,2.44
Nagaland,Shamator,2015,175,151.16,239.75,74.92,66.5,1.46
Nagaland,Shamator,2016,116,27.19,164.83,91.86,24.93,1.34
Nagaland,Shamator,2017,79,14.22,190.8,53.98,39.1,2.73
Nagaland,Shamator,2018,70,60.39,144.75,58.64,13.45,3.84
Nagaland,Shamator,2019,240,191.13,109.74,18.08,60.72,1.45
Nagaland,Shamator,2020,187,155.91,172.6,29.64,46.91,2.01
Nagaland,Shamator,2021,142,150.48,48.52,114.84,56.59,1.29
Nagaland,Shamator,2022,258,54.76,271.53,43.72,13.41,2.18
Nagaland,Shamator,2023,87,193.98,191.15,59.14,30.09,2.74
Nagaland,Shamator,2024,347,155.21,126.65,74.22,19.15,0.62
Nagaland,Shamator,2025,245,188.54,115.89,83.89,8.46,4.34
Nagaland,Tuensang,2015,113,178.8,196.35,109.32,4.96,2.93
Nagaland,Tuensang,2016,333,127.53,30.03,6.28,23.57,3.24
Nagaland,Tuensang,2017,241,170.07,58.67,12.71,45.59,3.19
Nagaland,Tuensang,2018,246,17.66,39.53,70.26,45.69,4.83
Nagaland,Tuensang,2019,233,131.97,273.56,83.62,2.01,2.45
Nagaland,Tuensang,2020,120,73.89,249.77,39.87,65.34,1.42
Nagaland,Tuensang,2021,306,192.15,131.95,88.95,9.67,4.09
Nagaland,Tuensang,2022,164,53.82,279.66,66.52,16.39,3.47
Nagaland,Tuensang,2023,239,51.05,204.36,117.22,57.36,4.15
Nagaland,Tuensang,2024,250,125.71,157.95,108.35,58.67,2.5
Nagaland,Tuensang,2025,222,84.54,52.69,11.11,22.78,1.19
Nagaland,Tseminyu,2015,293,97.43,228.38,37.56,37.7,0.51
Nagaland,Tseminyu,2016,177,167.3,242.4,55.75,35.43,3.53
Nagaland,Tseminyu,2017,263,65.08,292.68,99.52,16.27,4.25
Nagaland,Tseminyu,2018,132,188.88,89.02,76.6,75.2,3.03
Nagaland,Tseminyu,2019,104,93.82,274.26,41.16,79.34,4.78
Nagaland,Tseminyu,2020,290,135.93,37.42,6.2,76.56,4.8
Nagaland,Tseminyu,2021,257,66.89,237.59,112.68,14.66,1.52
Nagaland,Tseminyu,2022,112,155.89,82.61,40.25,29.9,4.95
Nagaland,Tseminyu,2023,85,152.09,280.96,84.2,25.81,0.8
Nagaland,Tseminyu,2024,313,11.43,284.83,22.8,79.14,2.17
Nagaland,Tseminyu,2025,327,151.55,180.28,20.84,49.7,1.54
Nagaland,Wokha,2015,231,78.85,93.8,105.49,73.4,1.07
Nagaland,Wokha,2016,83,104.05,268.01,6.68,74.33,0.9
Nagaland,Wokha,2017,86,13.03,154.34,90.63,64.2,1.76
Nagaland,Wokha,2018,198,63.12,162.69,55.57,11.67,0.83
Nagaland,Wokha,2019,114,34.95,278.58,23.16,22.79,3.52
Nagaland,Wokha,2020,98,51.27,110.94,58.64,24.49,3.7
Nagaland,Wokha,2021,96,78.0,249.84,88.33,41.51,3.58
Nagaland,Wokha,2022,117,106.81,115.66,39.79,53.58,1.64
Nagaland,Wokha,2023,322,54.98,129.65,28.19,61.42,2.93
Nagaland,Wokha,2024,134,160.44,180.55,36.85,28.87,3.58
Nagaland,Wokha,2025,157,138.25,148.99,33.84,57.43,2.35
Nagaland,Zunheboto,2015,125,86.46,78.41,13.78,45.76,0.85
Nagaland,Zunheboto,2016,222,122.07,93.03,32.54,29.79,4.88
Nagaland,Zunheboto,2017,41,42.95,50.44,79.21,21.66,1.52
Nagaland,Zunheboto,2018,209,50.87,214.3,27.89,58.9,2.87
Nagaland,Zunheboto,2019,77,10.35,68.67,22.09,67.75,2.74
Nagaland,Zunheboto,2020,213,18.97,239.79,36.21,56.4,3.48
Nagaland,Zunheboto,2021,200,92.66,268.3,113.66,41.52,3.9
Nagaland,Zunheboto,2022,196,194.7,299.89,106.89,13.65,2.51
Nagaland,Zunheboto,2023,306,114.48,50.49,109.19,36.58,1.96
Nagaland,Zunheboto,2024,292,78.43,43.61,99.29,65.47,0.55
Nagaland,Zunheboto,2025,302,146.53,24.03,18.67,46.67,0.49
Odisha,Angul,2015,83,34.18,246.07,107.1,37.74,3.8
Odisha,Angul,2016,123,184.85,30.16,49.49,24.24,1.82
Odisha,Angul,2017,124,87.32,134.38,91.28,77.89,3.79
Odisha,Angul,2018,314,92.81,215.31,15.41,6.78,0.35
Odisha,Angul,2019,317,46.57,256.64,102.36,52.52,1.01
Odisha,Angul,2020,323,114.54,108.29,46.11,11.49,2.73
Odisha,Angul,2021,268,162.68,201.47,36.25,57.09,1.57
Odisha,Angul,2022,238,46.52,256.2,63.89,23.82,1.68
Odisha,Angul,2023,206,19.71,104.99,29.43,33.87,1.61
Odisha,Angul,2024,165,97.9,105.38,119.16,43.91,3.5
Odisha,Angul,2025,246,130.32,260.43,114.65,63.22,3.17
Odisha,Balangir,2015,330,13.73,208.34,42.85,67.19,4.11
Odisha,Balangir,2016,253,150.38,230.92,17.45,57.35,4.34
Odisha,Balangir,2017,68,199.21,119.55,6.61,27.21,0.95
Odisha,Balangir,2018,103,67.14,39.15,52.47,32.1,2.92
Odisha,Balangir,2019,55,198.75,230.41,86.67,4.95,3.86
Odisha,Balangir,2020,226,91.4,202.4,68.89,74.88,2.55
Odisha,Balangir,2021,118,69.0,208.75,34.71,27.12,1.56
Odisha,Balangir,2022,303,88.94,239.92,73.78,68.93,0.59
Odisha,Balangir,2023,122,136.15,298.18,59.4,32.98,4.48
Odisha,Balangir,2024,342,41.14,186.82,43.58,44.66,2.38
Odisha,Balangir,2025,280,114.1,291.83,39.11,58.79,0.94
Odisha,Balasore,2015,221,20.63,56.35,35.29,48.35,2.34
Odisha,Balasore,2016,299,13.99,32.17,35.25,24.82,3.13
Odisha,Balasore,2017,149,58.98,145.07,38.03,25.12,3.53
Odisha,Balasore,2018,188,33.85,279.44,69.42,51.22,1.77
Odisha,Balasore,2019,129,57.17,29.88,99.18,38.21,2.45
Odisha,Balasore,2020,99,123.9,273.79,89.93,4.85,1.35
Odisha,Balasore,2021,64,33.35,135.1,41.05,45.24,0.42
Odisha,Balasore,2022,202,137.7,137.6,27.52,47.03,3.84
Odisha,Balasore,2023,216,21.2,268.95,82.56,76.66,3.23
Odisha,Balasore,2024,335,189.64,75.21,46.59,25.64,4.52
Odisha,Balasore,2025,295,24.41,294.36,84.67,45.21,2.17
Odisha,Bargarh,2015,129,104.9,158.33,100.18,20.6,4.37
Odisha,Bargarh,2016,147,41.77,269.78,7.57,41.37,3.57
Odisha,Bargarh,2017,252,133.64,244.15,13.32,23.26,3.37
Odisha,Bargarh,2018,216,91.46,235.1,91.39,9.64,4.66
Odisha,Bargarh,2019,194,55.75,200.72,23.19,38.4,3.09
Odisha,Bargarh,2020,139,117.4,269.05,64.87,6.96,4.35
Odisha,Bargarh,2021,118,197.79,251.78,113.18,76.08,1.07
Odisha,Bargarh,2022,193,40.28,280.36,110.99,48.72,3.45
Odisha,Bargarh,2023,237,49.47,188.35,80.2,49.1,0.31
Odisha,Bargarh,2024,249,35.96,181.4,58.18,50.88,2.63
Odisha,Bargarh,2025,58,177.35,278.71,85.61,25.75,2.36
Odisha,Bhadrak,2015,267,185.59,281.4,8.83,56.77,2.82
Odisha,Bhadrak,2016,197,193.34,141.44,96.45,7.1,2.3
Odisha,Bhadrak,2017,243,54.54,45.7,79.42,60.15,1.29
Odisha,Bhadrak,2018,97,84.45,95.02,57.78,72.74,0.46
Odisha,Bhadrak,2019,237,140.99,94.79,34.41,24.97,1.87
Odisha,Bhadrak,2020,332,72.62,162.41,56.17,75.55,2.29
Odisha,Bhadrak,2021,183,183.83,101.6,31.93,72.03,3.21
Odisha,Bhadrak,2022,266,159.28,213.29,43.37,34.93,2.11
Odisha,Bhadrak,2023,62,143.97,69.34,34.66,57.67,2.41
Odisha,Bhadrak,2024,173,102.78,256.47,113.2,39.46,0.47
Odisha,Bhadrak,2025,70,17.5,230.4,56.47,59.34,3.79
Odisha,Boudh,2015,349,86.2,119.85,96.91,50.46,1.02
Odisha,Boudh,2016,313,155.39,55.21,89.6,22.63,1.7
Odisha,Boudh,2017,222,41.49,62.73,103.81,41.57,4.49
Odisha,Boudh,2018,105,123.54,118.97,46.28,6.16,3.37
Odisha,Boudh,2019,328,157.96,252.07,14.74,6.07,1.12
Odisha,Boudh,2020,72,45.11,141.2,72.3,60.99,1.96
Odisha,Boudh,2021,237,39.51,112.4,94.41,75.32,0.26
Odisha,Boudh,2022,188,116.81,84.64,94.0,20.98,4.46
Odisha,Boudh,2023,247,162.94,111.24,53.6,15.85,1.49
Odisha,Boudh,2024,337,58.96,87.55,32.16,57.58,3.12
Odisha,Boudh,2025,250,46.5,83.85,17.9,36.09,3.12
Odisha,Cuttack,2015,316,123.88,214.94,35.15,75.24,0.69
Odisha,Cuttack,2016,82,106.81,235.87,29.41,6.37,1.06
Odisha,Cuttack,2017,82,32.49,82.64,113.83,67.75,0.89
Odisha,Cuttack,2018,270,184.51,22.56,61.64,79.86,1.02
Odisha,Cuttack,2019,74,14.0,163.13,47.83,20.64,0.33
Odisha,Cuttack,2020,80,165.39,252.32,29.03,76.92,1.22
Odisha,Cuttack,2021,226,15.54,242.51,39.58,6.15,2.62
Odisha,Cuttack,2022,155,114.06,69.05,61.12,28.94,2.92
Odisha,Cuttack,2023,308,24.21,237.18,41.55,29.1,4.12
Odisha,Cuttack,2024,310,169.58,283.6,29.15,65.49,1.05
Odisha,Cuttack,2025,321,168.59,122.87,51.48,3.92,1.28
Odisha,Deogarh,2015,228,151.77,196.05,21.03,26.5,0.25
Odisha,Deogarh,2016,343,93.12,176.13,36.39,28.55,4.57
Odisha,Deogarh,2017,294,117.08,93.74,112.27,61.99,3.04
Odisha,Deogarh,2018,289,168.94,168.39,90.29,37.94,2.34
Odisha,Deogarh,2019,121,25.5,278.28,25.1,57.83,2.5
Odisha,Deogarh,2020,259,16.17,237.5,28.28,55.56,2.71
Odisha,Deogarh,2021,241,70.35,215.8,48.55,31.63,4.37
Odisha,Deogarh,2022,137,58.87,175.76,118.26,71.88,0.9
Odisha,Deogarh,2023,269,171.45,25.92,75.09,38.46,3.07
Odisha,Deogarh,2024,59,149.86,284.7,60.71,5.45,1.29
Odisha,Deogarh,2025,274,121.25,94.43,50.48,53.83,4.77
Odisha,Dhenkanal,2015,41,132.56,146.02,29.23,51.45,2.47
Odisha,Dhenkanal,2016,130,10.18,35.08,48.35,72.97,2.3
Odisha,Dhenkanal,2017,250,177.42,164.36,32.4,22.16,2.21
Odisha,Dhenkanal,2018,237,22.83,30.85,5.94,16.23,3.67
Odisha,Dhenkanal,2019,223,25.87,231.44,78.92,72.41,1.55
Odisha,Dhenkanal,2020,104,168.55,70.79,61.49,71.36,0.66
Odisha,Dhenkanal,2021,192,21.35,53.51,109.71,69.18,4.46
Odisha,Dhenkanal,2022,344,170.24,127.74,79.98,72.06,2.51
Odisha,Dhenkanal,2023,299,28.04,241.9,30.69,46.1,4.54
Odisha,Dhenkanal,2024,171,77.0,267.07,37.51,71.17,3.22
Odisha,Dhenkanal,2025,235,155.92,74.74,46.04,20.22,0.61
Odisha,Gajapati,2015,337,141.75,92.27,79.98,6.51,4.91
Odisha,Gajapati,2016,103,97.14,244.08,116.28,24.47,3.89
Odisha,Gajapati,2017,284,113.75,166.46,67.03,10.95,0.53
Odisha,Gajapati,2018,325,53.58,225.59,5.84,15.61,1.17
Odisha,Gajapati,2019,43,54.17,237.1,105.91,51.59,3.34
Odisha,Gajapati,2020,112,170.9,221.3,12.97,48.33,2.41
Odisha,Gajapati,2021,151,122.22,103.58,99.14,45.88,4.17
Odisha,Gajapati,2022,94,76.41,64.75,48.47,32.88,1.34
Odisha,Gajapati,2023,268,100.07,138.34,14.09,48.92,2.35
Odisha,Gajapati,2024,321,37.19,126.11,15.32,12.45,4.07
Odisha,Gajapati,2025,78,33.33,262.83,10.0,69.84,0.35
Odisha,Ganjam,2015,45,138.19,162.27,90.1,16.75,2.14
Odisha,Ganjam,2016,232,175.7,32.81,83.08,27.87,0.27
Odisha,Ganjam,2017,203,89.42,264.59,30.63,12.73,0.23
Odisha,Ganjam,2018,333,15.89,52.52,47.76,55.16,2.59
Odisha,Ganjam,2019,113,129.38,241.84,96.02,5.86,2.76
Odisha,Ganjam,2020,125,151.81,141.19,55.49,44.12,1.94
Odisha,Ganjam,2021,281,71.59,141.41,92.33,17.04,4.89
Odisha,Ganjam,2022,84,39.55,283.03,7.65,42.31,0.26
Odisha,Ganjam,2023,254,114.45,176.13,44.24,69.05,2.99
Odisha,Ganjam,2024,199,178.02,64.91,62.47,7.33,1.96
Odisha,Ganjam,2025,272,134.93,190.75,113.91,49.46,4.79
Odisha,Jagatsinghpur,2015,207,49.62,75.6,8.76,62.23,0.57
Odisha,Jagatsinghpur,2016,99,18.19,81.77,43.78,47.58,3.06
Odisha,Jagatsinghpur,2017,287,128.8,177.09,114.17,45.15,4.65
Odisha,Jagatsinghpur,2018,173,171.85,128.64,34.8,69.49,3.21
Odisha,Jagatsinghpur,2019,103,33.64,35.57,6.81,8.09,0.65
Odisha,Jagatsinghpur,2020,142,192.05,232.14,68.84,60.67,0.54
Odisha,Jagatsinghpur,2021,206,46.67,186.0,86.42,50.81,1.81
Odisha,Jagatsinghpur,2022,313,94.06,22.11,106.64,18.99,3.63
Odisha,Jagatsinghpur,2023,81,188.66,131.54,36.12,14.72,4.19
Odisha,Jagatsinghpur,2024,276,170.31,60.31,85.38,62.26,0.92
Odisha,Jagatsinghpur,2025,323,173.31,271.0,93.6,8.32,1.55
Odisha,Jajpur,2015,226,193.47,34.18,116.28,69.47,0.37
Odisha,Jajpur,2016,287,35.84,155.84,10.76,49.22,2.73
Odisha,Jajpur,2017,95,82.6,60.32,116.25,56.73,3.87
Odisha,Jajpur,2018,223,182.0,38.58,99.36,59.16,2.68
Odisha,Jajpur,2019,56,132.57,233.94,20.46,61.14,2.12
Odisha,Jajpur,2020,295,40.32,137.48,94.07,6.12,1.23
Odisha,Jajpur,2021,235,148.49,278.95,119.56,71.13,2.82
Odisha,Jajpur,2022,196,128.02,131.93,69.28,67.99,0.39
Odisha,Jajpur,2023,183,43.79,129.2,48.2,31.17,2.47
Odisha,Jajpur,2024,281,183.44,45.77,62.01,43.67,2.57
Odisha,Jajpur,2025,131,107.2,240.19,43.85,77.16,4.54
Odisha,Jharsuguda,2015,146,76.49,239.39,84.01,62.36,3.71
Odisha,Jharsuguda,2016,336,53.84,190.54,73.04,28.81,4.96
