state,district,year,it_companies,tech_startups,internet_users,mobile_users,data_centers
Manipur,Thoubal,2025,214,409,842993,1505578,15
Manipur,Ukhrul,2015,1670,224,128440,2916995,4
Manipur,Ukhrul,2016,1847,808,1454283,1040397,6
Manipur,Ukhrul,2017,468,884,753441,2617717,8
Manipur,Ukhrul,2018,1823,683,588137,277654,12
Manipur,Ukhrul,2019,387,157,1559673,2955331,5
Manipur,Ukhrul,2020,224,537,1452332,412821,10
Manipur,Ukhrul,2021,364,96,95764,229222,10
Manipur,Ukhrul,2022,632,205,720836,742451,4
Manipur,Ukhrul,2023,1931,899,414478,2353245,18
Manipur,Ukhrul,2024,353,200,1444696,1731863,19
Manipur,Ukhrul,2025,1102,764,664365,1431288,9
Meghalaya,East Garo Hills,2015,365,936,1997280,2913250,20
Meghalaya,East Garo Hills,2016,1256,84,881217,1186365,5
Meghalaya,East Garo Hills,2017,151,937,410855,2832680,2
Meghalaya,East Garo Hills,2018,1234,569,1074230,2426664,14
Meghalaya,East Garo Hills,2019,1987,544,113258,1015039,9
Meghalaya,East Garo Hills,2020,1350,910,318419,1092476,16
Meghalaya,East Garo Hills,2021,1806,593,171245,2956674,7
Meghalaya,East Garo Hills,2022,774,392,1928126,1204178,20
Meghalaya,East Garo Hills,2023,1452,370,240265,2825779,10
Meghalaya,East Garo Hills,2024,814,63,398177,2447462,1
Meghalaya,East Garo Hills,2025,550,621,233750,1067998,4
Meghalaya,East Jaintia Hills,2015,77,447,1994307,351290,3
Meghalaya,East Jaintia Hills,2016,1333,100,640669,1449315,5
Meghalaya,East Jaintia Hills,2017,1367,175,1745188,1715259,0
Meghalaya,East Jaintia Hills,2018,314,757,375289,1248754,8
Meghalaya,East Jaintia Hills,2019,1909,996,67241,2337283,5
Meghalaya,East Jaintia Hills,2020,86,480,311708,255053,3
Meghalaya,East Jaintia Hills,2021,784,933,1089849,1457252,17
Meghalaya,East Jaintia Hills,2022,977,753,1936339,1057398,9
Meghalaya,East Jaintia Hills,2023,1560,696,1900160,1986385,7
Meghalaya,East Jaintia Hills,2024,1605,186,1710695,2591928,5
Meghalaya,East Jaintia Hills,2025,239,766,410872,1951285,4
Meghalaya,East Khasi Hills,2015,622,465,1071145,522144,15
Meghalaya,East Khasi Hills,2016,525,802,86353,2526497,7
Meghalaya,East Khasi Hills,2017,1466,766,1336466,1996283,3
Meghalaya,East Khasi Hills,2018,1145,915,600828,2925529,10
Meghalaya,East Khasi Hills,2019,598,668,685407,2203859,17
Meghalaya,East Khasi Hills,2020,1723,295,134813,2796231,16
Meghalaya,East Khasi Hills,2021,352,351,1446998,2975446,15
Meghalaya,East Khasi Hills,2022,887,343,469452,2841475,7
Meghalaya,East Khasi Hills,2023,1848,791,1532264,2111046,10
Meghalaya,East Khasi Hills,2024,1000,608,580300,1363608,3
Meghalaya,East Khasi Hills,2025,1082,811,1660793,2505705,11
Meghalaya,North Garo Hills,2015,1110,547,154108,2406742,9
Meghalaya,North Garo Hills,2016,1013,537,1647764,1751236,1
Meghalaya,North Garo Hills,2017,720,476,515225,418822,6
Meghalaya,North Garo Hills,2018,1066,528,289239,114730,19
Meghalaya,North Garo Hills,2019,874,687,1143228,2864436,13
Meghalaya,North Garo Hills,2020,77,259,403047,231459,12
Meghalaya,North Garo Hills,2021,13,985,1434640,1691947,1
Meghalaya,North Garo Hills,2022,1826,533,969590,2662330,16
Meghalaya,North Garo Hills,2023,810,171,1278450,1064593,10
Meghalaya,North Garo Hills,2024,1001,917,1589800,217292,7
Meghalaya,North Garo Hills,2025,86,847,335384,1843865,9
Meghalaya,Ri Bhoi,2015,93,810,937827,1698154,3
Meghalaya,Ri Bhoi,2016,832,478,344154,1382796,20
Meghalaya,Ri Bhoi,2017,1450,873,1513519,656011,10
Meghalaya,Ri Bhoi,2018,1539,721,1043617,2305065,15
Meghalaya,Ri Bhoi,2019,539,640,751329,1952207,8
Meghalaya,Ri Bhoi,2020,1371,82,597416,1325443,14
Meghalaya,Ri Bhoi,2021,629,602,1360189,1942186,17
Meghalaya,Ri Bhoi,2022,1544,460,150996,1570461,5
Meghalaya,Ri Bhoi,2023,937,834,1281162,1141266,15
Meghalaya,Ri Bhoi,2024,1405,44,533169,1221661,7
Meghalaya,Ri Bhoi,2025,1087,276,1306051,2425243,1
Meghalaya,South Garo Hills,2015,1516,343,1851923,2872581,4
Meghalaya,South Garo Hills,2016,1212,839,1001184,1373465,10
Meghalaya,South Garo Hills,2017,426,913,711226,782095,3
Meghalaya,South Garo Hills,2018,1672,44,158249,1567100,9
Meghalaya,South Garo Hills,2019,1554,641,900470,35210,19
Meghalaya,South Garo Hills,2020,1687,470,871358,2156486,4
Meghalaya,South Garo Hills,2021,1517,258,1818670,321190,3
Meghalaya,South Garo Hills,2022,1329,724,180144,986416,13
Meghalaya,South Garo Hills,2023,755,747,1154703,2123499,20
Meghalaya,South Garo Hills,2024,1908,57,832944,2093241,4
Meghalaya,South Garo Hills,2025,506,250,264108,211610,9
Meghalaya,South West Garo Hills,2015,547,582,699598,2710550,17
Meghalaya,South West Garo Hills,2016,626,677,128434,1457381,8
Meghalaya,South West Garo Hills,2017,824,964,164510,2491512,12
Meghalaya,South West Garo Hills,2018,977,846,109786,2321056,14
Meghalaya,South West Garo Hills,2019,1969,409,305796,615071,11
Meghalaya,South West Garo Hills,2020,1225,625,327840,2278556,3
Meghalaya,South West Garo Hills,2021,1901,307,137286,644984,4
Meghalaya,South West Garo Hills,2022,573,728,1632974,186563,12
Meghalaya,South West Garo Hills,2023,1586,127,1436310,2975658,3
Meghalaya,South West Garo Hills,2024,185,625,1770484,1899311,4
Meghalaya,South West Garo Hills,2025,637,210,1628731,2619952,13
Meghalaya,South West Khasi Hills,2015,172,438,1544216,2156370,1
Meghalaya,South West Khasi Hills,2016,882,864,1483374,2068907,12
Meghalaya,South West Khasi Hills,2017,308,839,153471,711194,4
Meghalaya,South West Khasi Hills,2018,1264,749,471491,2394365,15
Meghalaya,South West Khasi Hills,2019,329,401,304774,491635,17
Meghalaya,South West Khasi Hills,2020,830,39,1711609,1516442,12
Meghalaya,South West Khasi Hills,2021,1988,969,1818316,2379112,17
Meghalaya,South West Khasi Hills,2022,128,118,233946,2504032,13
Meghalaya,South West Khasi Hills,2023,1669,580,992664,1919804,10
Meghalaya,South West Khasi Hills,2024,1373,922,1559549,2107741,19
Meghalaya,South West Khasi Hills,2025,624,7,1692621,2790074,8
Meghalaya,West Garo Hills,2015,939,15,1764370,2396141,6
Meghalaya,West Garo Hills,2016,75,394,1926741,2782589,0
Meghalaya,West Garo Hills,2017,1434,837,162878,2011446,11
Meghalaya,West Garo Hills,2018,526,576,1553529,242295,5
Meghalaya,West Garo Hills,2019,116,803,1214840,707807,1
Meghalaya,West Garo Hills,2020,193,702,383250,2533449,8
Meghalaya,West Garo Hills,2021,643,923,859627,1236902,7
Meghalaya,West Garo Hills,2022,1817,397,1702327,1056584,17
Meghalaya,West Garo Hills,2023,1235,358,585774,1886722,12
Meghalaya,West Garo Hills,2024,700,709,577107,2692225,14
Meghalaya,West Garo Hills,2025,1082,545,329745,1063609,1
Meghalaya,West Jaintia Hills,2015,635,155,505411,2684500,12
Meghalaya,West Jaintia Hills,2016,775,417,85572,490732,15
Meghalaya,West Jaintia Hills,2017,673,348,404459,2689382,15
Meghalaya,West Jaintia Hills,2018,302,757,14383,2693586,14
Meghalaya,West Jaintia Hills,2019,537,184,1294799,635186,3
Meghalaya,West Jaintia Hills,2020,1721,997,1829557,1230020,6
Meghalaya,West Jaintia Hills,2021,1395,664,1835165,532926,6
Meghalaya,West Jaintia Hills,2022,687,351,1240364,756893,8
Meghalaya,West Jaintia Hills,2023,1574,828,1378397,2841522,4
Meghalaya,West Jaintia Hills,2024,1819,266,1542496,1485852,10
Meghalaya,West Jaintia Hills,2025,814,755,1448781,48395,7
Meghalaya,West Khasi Hills,2015,1737,607,1884738,810376,14
Meghalaya,West Khasi Hills,2016,1172,302,391813,2468330,6
Meghalaya,West Khasi Hills,2017,399,152,525003,2008336,4
Meghalaya,West Khasi Hills,2018,1079,518,983909,1380749,12
Meghalaya,West Khasi Hills,2019,1434,618,1511121,114385,6
Meghalaya,West Khasi Hills,2020,201,609,1016048,931545,6
Meghalaya,West Khasi Hills,2021,236,641,1726635,1540335,6
Meghalaya,West Khasi Hills,2022,1193,117,24062,2884721,16
Meghalaya,West Khasi Hills,2023,659,107,675656,143856,20
Meghalaya,West Khasi Hills,2024,974,993,1307264,2299170,8
Meghalaya,West Khasi Hills,2025,798,666,892297,992558,18
Mizoram,Aizawl,2015,763,496,805301,2224449,6
Mizoram,Aizawl,2016,1654,792,1238468,579889,4
Mizoram,Aizawl,2017,1717,116,36992,506102,6
Mizoram,Aizawl,2018,1690,685,637690,601478,1
Mizoram,Aizawl,2019,1224,537,1639127,2311539,6
Mizoram,Aizawl,2020,829,899,694475,180645,9
Mizoram,Aizawl,2021,640,864,330243,1706632,7
Mizoram,Aizawl,2022,579,25,681113,2988102,11
Mizoram,Aizawl,2023,1625,459,273610,2179504,15
Mizoram,Aizawl,2024,1386,496,1592662,2036997,4
Mizoram,Aizawl,2025,252,921,337517,1444228,17
Mizoram,Champhai,2015,1447,968,1383790,25198,18
Mizoram,Champhai,2016,379,948,882724,2964404,3
Mizoram,Champhai,2017,1547,807,400608,2409472,5
Mizoram,Champhai,2018,505,508,1414258,1698162,4
Mizoram,Champhai,2019,1372,109,427529,1347742,5
Mizoram,Champhai,2020,705,239,1832600,323197,20
Mizoram,Champhai,2021,630,369,633518,2165448,14
Mizoram,Champhai,2022,1681,212,1608566,1004005,16
Mizoram,Champhai,2023,711,853,138517,1905692,13
Mizoram,Champhai,2024,979,526,1005401,2155487,5
Mizoram,Champhai,2025,1462,89,344623,2110679,1
Mizoram,Hnahthial,2015,300,895,95646,1145479,17
Mizoram,Hnahthial,2016,1691,188,374277,2483681,2
Mizoram,Hnahthial,2017,1512,731,1924461,2573239,5
Mizoram,Hnahthial,2018,381,469,1267177,1127882,10
Mizoram,Hnahthial,2019,990,774,1184924,2993252,16
Mizoram,Hnahthial,2020,124,111,12266,2557353,12
Mizoram,Hnahthial,2021,774,17,586529,2915635,18
Mizoram,Hnahthial,2022,1448,704,136947,778414,19
Mizoram,Hnahthial,2023,1202,374,403227,2861362,17
Mizoram,Hnahthial,2024,630,359,685285,1056675,6
Mizoram,Hnahthial,2025,844,518,308424,2819634,7
Mizoram,Khawzawl,2015,1583,905,1015195,844533,17
Mizoram,Khawzawl,2016,970,350,10464,1092261,4
Mizoram,Khawzawl,2017,84,461,23231,2328935,2
Mizoram,Khawzawl,2018,1899,924,1272374,2243271,8
Mizoram,Khawzawl,2019,1617,318,1418687,1121406,5
Mizoram,Khawzawl,2020,684,763,912235,2892945,9
Mizoram,Khawzawl,2021,121,710,1661568,1086754,17
Mizoram,Khawzawl,2022,1069,554,1686720,546290,13
Mizoram,Khawzawl,2023,1852,717,1183677,1570956,13
Mizoram,Khawzawl,2024,916,5,1757972,737625,8
Mizoram,Khawzawl,2025,1285,876,1591900,1611331,13
Mizoram,Kolasib,2015,1234,89,1176611,565994,6
Mizoram,Kolasib,2016,1943,152,362189,2426680,15
Mizoram,Kolasib,2017,640,620,316825,2798837,19
Mizoram,Kolasib,2018,1770,792,397527,1237927,11
Mizoram,Kolasib,2019,1372,31,36055,2349425,15
Mizoram,Kolasib,2020,48,108,411423,961164,12
Mizoram,Kolasib,2021,1644,643,1714373,2242068,0
Mizoram,Kolasib,2022,132,152,1253562,1663358,6
Mizoram,Kolasib,2023,1233,626,1427293,1880495,2
Mizoram,Kolasib,2024,1800,124,54788,1526610,18
Mizoram,Kolasib,2025,841,899,1333121,2574801,14
Mizoram,Lawngtlai,2015,1188,844,1612079,2409198,5
Mizoram,Lawngtlai,2016,269,505,978187,2330738,14
Mizoram,Lawngtlai,2017,1033,291,724496,1072494,11
Mizoram,Lawngtlai,2018,1548,675,89177,663703,3
Mizoram,Lawngtlai,2019,822,362,372359,1538016,9
Mizoram,Lawngtlai,2020,1752,391,1882755,1149771,13
Mizoram,Lawngtlai,2021,918,541,665352,1950950,9
Mizoram,Lawngtlai,2022,457,353,1270261,2368739,2
Mizoram,Lawngtlai,2023,909,237,1929307,2121437,13
Mizoram,Lawngtlai,2024,137,179,819065,2124798,2
Mizoram,Lawngtlai,2025,377,4,1999822,2975930,2
Mizoram,Lunglei,2015,1468,307,1502288,1913279,2
Mizoram,Lunglei,2016,952,168,1943935,2990097,0
Mizoram,Lunglei,2017,1325,385,1321102,995187,11
Mizoram,Lunglei,2018,953,596,1411561,1816479,6
Mizoram,Lunglei,2019,47,828,411786,2028471,3
Mizoram,Lunglei,2020,692,755,1684353,1038774,5
Mizoram,Lunglei,2021,241,247,1296168,2841356,20
Mizoram,Lunglei,2022,341,371,1751006,2267264,12
Mizoram,Lunglei,2023,704,80,140713,2083618,14
Mizoram,Lunglei,2024,968,54,1182246,2440704,6
Mizoram,Lunglei,2025,342,383,883858,1121265,6
Mizoram,Mamit,2015,1383,77,1529836,1286694,9
Mizoram,Mamit,2016,1055,864,768769,2695001,16
Mizoram,Mamit,2017,1119,576,1024200,315864,6
Mizoram,Mamit,2018,162,857,591936,2917602,12
Mizoram,Mamit,2019,656,199,1605214,317843,7
Mizoram,Mamit,2020,853,112,176223,2471708,1
Mizoram,Mamit,2021,1074,20,1028289,1521183,6
Mizoram,Mamit,2022,124,961,344737,1734671,16
Mizoram,Mamit,2023,835,29,871322,1693823,10
Mizoram,Mamit,2024,1050,622,369417,724159,8
Mizoram,Mamit,2025,1687,423,1585236,765518,9
Mizoram,Saiha,2015,872,664,1897619,1569183,19
Mizoram,Saiha,2016,1755,184,480277,81054,12
Mizoram,Saiha,2017,943,459,1188264,438605,3
Mizoram,Saiha,2018,223,294,30922,1028604,1
Mizoram,Saiha,2019,257,342,1624920,2349962,0
Mizoram,Saiha,2020,1211,392,1189214,86595,12
Mizoram,Saiha,2021,1350,704,775093,2966937,2
Mizoram,Saiha,2022,713,670,1203505,1604016,7
Mizoram,Saiha,2023,680,55,1066690,163207,20
Mizoram,Saiha,2024,1558,438,345262,2014329,16
Mizoram,Saiha,2025,1153,14,1600558,2979023,0
Mizoram,Saitual,2015,876,501,1681271,1311936,10
Mizoram,Saitual,2016,267,890,1063714,2992567,2
Mizoram,Saitual,2017,213,569,132229,2460921,11
Mizoram,Saitual,2018,1617,590,1379940,597852,5
Mizoram,Saitual,2019,8,644,39718,1986468,10
Mizoram,Saitual,2020,820,66,498912,285911,9
Mizoram,Saitual,2021,1012,286,679511,355346,11
Mizoram,Saitual,2022,519,993,787431,1018370,18
Mizoram,Saitual,2023,1284,231,828679,1341697,5
Mizoram,Saitual,2024,938,647,726936,2167956,13
Mizoram,Saitual,2025,1566,831,952555,616740,4
Mizoram,Serchhip,2015,1386,97,1174749,2268273,2
Mizoram,Serchhip,2016,135,766,1567526,2961026,1
Mizoram,Serchhip,2017,217,699,1804552,2157877,5
Mizoram,Serchhip,2018,476,698,1841051,1022995,2
Mizoram,Serchhip,2019,1082,163,1398047,342966,16
Mizoram,Serchhip,2020,1656,502,1882694,474969,12
Mizoram,Serchhip,2021,1074,30,1919444,1872083,4
Mizoram,Serchhip,2022,1363,87,1068468,306115,5
Mizoram,Serchhip,2023,465,550,1584695,83400,3
Mizoram,Serchhip,2024,1264,253,1954956,803491,19
Mizoram,Serchhip,2025,1624,878,56915,553882,16
Nagaland,Chümoukedima,2015,262,198,1161596,2426082,11
Nagaland,Chümoukedima,2016,88,178,705834,1631745,3
Nagaland,Chümoukedima,2017,408,847,1699390,2321278,19
Nagaland,Chümoukedima,2018,575,782,285383,1683030,3
Nagaland,Chümoukedima,2019,1358,804,1952464,182797,15
Nagaland,Chümoukedima,2020,715,831,604445,1961643,17
Nagaland,Chümoukedima,2021,1200,359,140658,1454094,14
Nagaland,Chümoukedima,2022,936,992,456323,1075495,16
Nagaland,Chümoukedima,2023,1804,734,1445164,1930292,19
Nagaland,Chümoukedima,2024,1568,883,375331,874424,17
Nagaland,Chümoukedima,2025,1295,376,1585682,1474313,17
Nagaland,Dimapur,2015,460,588,1456738,738721,18
Nagaland,Dimapur,2016,102,810,675489,2869618,15
Nagaland,Dimapur,2017,977,667,1617686,933694,11
Nagaland,Dimapur,2018,1418,573,1320024,1766485,4
Nagaland,Dimapur,2019,564,63,1925850,1549463,15
Nagaland,Dimapur,2020,860,461,644232,2654656,11
Nagaland,Dimapur,2021,78,108,988322,1472512,2
Nagaland,Dimapur,2022,819,461,1142899,224493,20
Nagaland,Dimapur,2023,405,263,1342394,2399495,17
Nagaland,Dimapur,2024,907,981,251400,1680765,19
Nagaland,Dimapur,2025,1825,67,99874,739063,5
Nagaland,Kiphire,2015,1682,655,1071996,1953710,17
Nagaland,Kiphire,2016,1832,289,1012147,1119642,3
Nagaland,Kiphire,2017,1032,8,1054650,619291,14
Nagaland,Kiphire,2018,1062,953,123030,1741190,13
Nagaland,Kiphire,2019,395,755,1950062,2438368,0
Nagaland,Kiphire,2020,1751,454,323345,2083674,12
Nagaland,Kiphire,2021,1539,588,1720440,2226291,16
Nagaland,Kiphire,2022,1967,938,1090620,106336,10
Nagaland,Kiphire,2023,1227,747,257882,2547538,11
Nagaland,Kiphire,2024,1658,536,1762827,2909168,9
Nagaland,Kiphire,2025,777,828,356215,901304,7
Nagaland,Kohima,2015,1314,196,1574975,2413799,17
Nagaland,Kohima,2016,1853,319,906834,2858388,19
Nagaland,Kohima,2017,1241,620,357945,876378,4
Nagaland,Kohima,2018,835,65,1318009,2528973,8
Nagaland,Kohima,2019,80,928,233711,682200,8
Nagaland,Kohima,2020,1425,75,1941975,1279193,6
Nagaland,Kohima,2021,667,446,1883371,981686,6
Nagaland,Kohima,2022,1130,771,939957,2700640,9
Nagaland,Kohima,2023,254,238,586052,895107,16
Nagaland,Kohima,2024,159,148,1297511,1389121,0
Nagaland,Kohima,2025,1797,57,227803,2690486,10
Nagaland,Longleng,2015,840,579,1453395,1749450,11
Nagaland,Longleng,2016,422,231,1977363,1876635,18
Nagaland,Longleng,2017,1120,394,406225,2147482,3
Nagaland,Longleng,2018,1271,942,906961,294923,16
Nagaland,Longleng,2019,1486,508,438312,228077,19
Nagaland,Longleng,2020,195,585,1971226,42416,20
Nagaland,Longleng,2021,433,759,476367,23560,20
Nagaland,Longleng,2022,1663,411,235794,2220881,13
Nagaland,Longleng,2023,85,182,589533,270173,2
Nagaland,Longleng,2024,1211,274,1522614,2953369,8
Nagaland,Longleng,2025,349,932,1225075,1028565,13
Nagaland,Mokokchung,2015,478,399,1348038,1650507,10
Nagaland,Mokokchung,2016,1597,339,1384457,2664747,0
Nagaland,Mokokchung,2017,937,842,1762793,2614278,4
Nagaland,Mokokchung,2018,1902,713,1236839,430790,19
Nagaland,Mokokchung,2019,534,347,839997,465185,15
Nagaland,Mokokchung,2020,605,951,452091,228302,7
Nagaland,Mokokchung,2021,1355,300,567955,2509789,15
Nagaland,Mokokchung,2022,125,220,791808,2359878,2
Nagaland,Mokokchung,2023,830,70,811760,2362171,3
Nagaland,Mokokchung,2024,776,763,316684,1021204,19
Nagaland,Mokokchung,2025,1828,936,1602646,1385349,3
Nagaland,Mon,2015,923,429,313375,215911,11
Nagaland,Mon,2016,692,427,58421,2988747,3
Nagaland,Mon,2017,783,457,912357,2121211,5
Nagaland,Mon,2018,746,284,1871180,1316222,8
Nagaland,Mon,2019,1088,73,1017495,754274,6
Nagaland,Mon,2020,1144,651,215490,433537,7
Nagaland,Mon,2021,1398,270,736848,2421727,11
Nagaland,Mon,2022,1870,634,1615539,1635491,12
Nagaland,Mon,2023,1186,432,281811,1571221,2
Nagaland,Mon,2024,416,317,1898623,1950600,12
Nagaland,Mon,2025,448,492,1149191,838726,13
Nagaland,Noklak,2015,1229,800,1432439,2156842,1
Nagaland,Noklak,2016,1550,308,933874,2603813,10
Nagaland,Noklak,2017,1422,300,137514,265070,7
Nagaland,Noklak,2018,698,615,1589483,305695,4
Nagaland,Noklak,2019,1163,3,529874,174292,15
Nagaland,Noklak,2020,586,738,381543,1419971,18
Nagaland,Noklak,2021,1328,220,1597046,2993701,20
Nagaland,Noklak,2022,1567,694,1374503,1001568,1
Nagaland,Noklak,2023,264,726,968162,2361637,5
Nagaland,Noklak,2024,11,528,579867,562846,15
Nagaland,Noklak,2025,1418,735,1030660,1844654,19
Nagaland,Peren,2015,109,753,1475869,2424738,18
Nagaland,Peren,2016,1136,93,703379,200346,8
Nagaland,Peren,2017,359,80,1009355,2988684,0
Nagaland,Peren,2018,1583,798,253497,1609619,5
Nagaland,Peren,2019,706,291,301141,2747028,15
Nagaland,Peren,2020,193,95,1306091,141884,2
Nagaland,Peren,2021,1292,651,537609,1927845,7
Nagaland,Peren,2022,650,240,181803,216779,15
Nagaland,Peren,2023,55,225,299417,1320189,11
Nagaland,Peren,2024,1081,208,587478,1385344,16
Nagaland,Peren,2025,139,248,1738647,1698960,17
Nagaland,Phek,2015,1792,493,1048647,1228150,18
Nagaland,Phek,2016,1784,940,1985755,1962359,12
Nagaland,Phek,2017,461,65,1741738,2940553,11
Nagaland,Phek,2018,1062,511,856790,496978,14
Nagaland,Phek,2019,533,861,281803,2313681,16
Nagaland,Phek,2020,1046,54,1690076,1962337,8
Nagaland,Phek,2021,1718,845,1082620,2204897,2
Nagaland,Phek,2022,891,204,856369,881475,3
Nagaland,Phek,2023,1197,595,1866546,2526005,10
Nagaland,Phek,2024,1272,324,1973053,2557301,20
Nagaland,Phek,2025,1916,418,452498,117652,2
Nagaland,Shamator,2015,152,760,1417618,2278609,13
Nagaland,Shamator,2016,1086,871,1107350,1910269,17
Nagaland,Shamator,2017,786,238,1925509,788516,17
Nagaland,Shamator,2018,1672,277,1776734,1664520,6
Nagaland,Shamator,2019,82,465,611576,1505541,18
Nagaland,Shamator,2020,1550,372,919662,813412,3
Nagaland,Shamator,2021,356,503,1489504,2602197,0
Nagaland,Shamator,2022,47,463,868855,1566801,11
Nagaland,Shamator,2023,1756,400,55197,718135,18
Nagaland,Shamator,2024,1695,935,1045586,2955747,2
Nagaland,Shamator,2025,937,547,256670,40093,12
Nagaland,Tuensang,2015,1386,932,1035431,2926843,8
Nagaland,Tuensang,2016,1795,225,858203,2527905,13
Nagaland,Tuensang,2017,1143,722,935594,1672990,1
Nagaland,Tuensang,2018,136,900,401016,2610843,4
Nagaland,Tuensang,2019,63,520,1428229,1646356,16
Nagaland,Tuensang,2020,124,392,67780,1094316,7
Nagaland,Tuensang,2021,1307,287,677830,1880740,5
Nagaland,Tuensang,2022,1452,499,601350,687931,16
Nagaland,Tuensang,2023,1688,455,1019282,2918375,14
Nagaland,Tuensang,2024,1899,11,1889304,2567724,11
Nagaland,Tuensang,2025,1241,745,1808754,1667373,14
Nagaland,Tseminyu,2015,1468,375,503884,2946745,5
Nagaland,Tseminyu,2016,1734,20,495504,2821353,12
Nagaland,Tseminyu,2017,1052,370,1501292,2833688,20
Nagaland,Tseminyu,2018,1544,44,1524659,399531,10
Nagaland,Tseminyu,2019,1024,50,778400,2424457,0
Nagaland,Tseminyu,2020,1979,129,1368095,2430540,6
Nagaland,Tseminyu,2021,784,544,231545,2662458,3
Nagaland,Tseminyu,2022,1539,16,1024295,680553,7
Nagaland,Tseminyu,2023,44,153,1521282,697950,8
Nagaland,Tseminyu,2024,158,581,1014570,73536,13
Nagaland,Tseminyu,2025,176,137,1892327,1737129,16
Nagaland,Wokha,2015,163,130,694113,2268723,15
Nagaland,Wokha,2016,1798,665,44510,2851628,0
Nagaland,Wokha,2017,1827,461,231996,1109308,7
Nagaland,Wokha,2018,1882,929,1459733,2430379,17
Nagaland,Wokha,2019,961,267,232255,1665672,4
Nagaland,Wokha,2020,577,617,714496,657744,20
Nagaland,Wokha,2021,172,556,641185,605081,3
Nagaland,Wokha,2022,822,136,318444,261481,7
Nagaland,Wokha,2023,398,662,818229,2346373,20
Nagaland,Wokha,2024,1899,984,1741643,2347803,18
Nagaland,Wokha,2025,795,157,1405849,2433956,20
Nagaland,Zunheboto,2015,1927,231,1132131,2270771,11
