state,district,year,total_crimes,theft_cases,assault_cases,cyber_crime,fraud_cases
Odisha,Angul,2015,7494,2749,1326,375,239
Odisha,Angul,2016,8131,299,954,492,623
Odisha,Angul,2017,3981,2709,915,264,942
Odisha,Angul,2018,8582,2684,80,15,865
Odisha,Angul,2019,8707,2729,1473,317,953
Odisha,Angul,2020,6997,251,1014,466,423
Odisha,Angul,2021,3866,1302,557,332,914
Odisha,Angul,2022,8967,1479,1837,293,511
Odisha,Angul,2023,7182,2302,1511,232,756
Odisha,Angul,2024,7870,198,319,388,725
Odisha,Angul,2025,370,94,32,201,429
Odisha,Balangir,2015,931,1396,759,150,851
Odisha,Balangir,2016,1454,1914,681,124,676
Odisha,Balangir,2017,2496,1747,143,191,570
Odisha,Balangir,2018,3618,2286,1084,383,699
Odisha,Balangir,2019,7464,2823,1035,489,346
Odisha,Balangir,2020,6714,567,447,488,55
Odisha,Balangir,2021,9599,292,877,292,762
Odisha,Balangir,2022,1609,897,327,239,607
Odisha,Balangir,2023,9633,1069,509,61,291
Odisha,Balangir,2024,6942,2944,463,344,734
Odisha,Balangir,2025,3317,502,229,364,903
Odisha,Balasore,2015,7104,2819,922,226,188
Odisha,Balasore,2016,3573,1134,406,76,881
Odisha,Balasore,2017,2893,195,78,265,780
Odisha,Balasore,2018,9083,1674,1380,122,688
Odisha,Balasore,2019,5778,2827,411,175,544
Odisha,Balasore,2020,5546,2287,378,38,420
Odisha,Balasore,2021,4631,23,1024,378,74
Odisha,Balasore,2022,6255,2008,1019,85,340
Odisha,Balasore,2023,2971,827,1532,434,147
Odisha,Balasore,2024,3297,2245,274,110,215
Odisha,Balasore,2025,2421,1846,1846,351,305
Odisha,Bargarh,2015,6578,873,385,360,173
Odisha,Bargarh,2016,5668,2838,714,318,755
Odisha,Bargarh,2017,8630,1268,1330,289,542
Odisha,Bargarh,2018,5723,2530,200,411,405
Odisha,Bargarh,2019,2050,864,1870,65,948
Odisha,Bargarh,2020,3938,1977,1124,413,665
Odisha,Bargarh,2021,5054,59,1488,111,524
Odisha,Bargarh,2022,3791,2702,755,306,515
Odisha,Bargarh,2023,1021,2716,1732,397,658
Odisha,Bargarh,2024,5243,2748,1037,313,207
Odisha,Bargarh,2025,2360,1357,1908,237,48
Odisha,Bhadrak,2015,3656,1442,1288,491,683
Odisha,Bhadrak,2016,7198,1880,775,185,904
Odisha,Bhadrak,2017,5205,2964,1496,351,439
Odisha,Bhadrak,2018,4805,787,317,338,661
Odisha,Bhadrak,2019,5154,121,1488,477,933
Odisha,Bhadrak,2020,8530,825,638,374,243
Odisha,Bhadrak,2021,5942,2866,1385,316,66
Odisha,Bhadrak,2022,2244,637,1332,140,831
Odisha,Bhadrak,2023,5527,1088,1462,333,60
Odisha,Bhadrak,2024,297,848,660,93,143
Odisha,Bhadrak,2025,804,2402,319,473,391
Odisha,Boudh,2015,6502,1198,456,96,261
Odisha,Boudh,2016,1413,2333,844,388,707
Odisha,Boudh,2017,3456,2637,1241,200,990
Odisha,Boudh,2018,5920,1828,1819,419,558
Odisha,Boudh,2019,6048,600,554,376,658
Odisha,Boudh,2020,6011,2696,1911,170,643
Odisha,Boudh,2021,1362,24,362,21,940
Odisha,Boudh,2022,6763,1419,682,241,841
Odisha,Boudh,2023,2848,2841,1842,166,149
Odisha,Boudh,2024,5390,2599,1209,110,914
Odisha,Boudh,2025,2672,915,1340,90,708
Odisha,Cuttack,2015,3383,2360,726,197,919
Odisha,Cuttack,2016,7306,115,1766,452,965
Odisha,Cuttack,2017,3529,2280,769,37,583
Odisha,Cuttack,2018,9553,2616,1384,277,780
Odisha,Cuttack,2019,9478,1465,1097,335,947
Odisha,Cuttack,2020,635,1514,1644,269,927
Odisha,Cuttack,2021,3947,939,1196,77,502
Odisha,Cuttack,2022,9416,1031,1357,8,294
Odisha,Cuttack,2023,1828,431,337,447,925
Odisha,Cuttack,2024,5596,1202,437,235,37
Odisha,Cuttack,2025,4179,54,1873,222,100
Odisha,Deogarh,2015,6838,2832,699,478,709
Odisha,Deogarh,2016,7938,412,24,121,857
Odisha,Deogarh,2017,4774,1384,1875,366,24
Odisha,Deogarh,2018,563,2090,510,492,955
Odisha,Deogarh,2019,5314,2299,1318,304,528
Odisha,Deogarh,2020,6614,1004,1741,121,227
Odisha,Deogarh,2021,7729,1827,446,278,885
Odisha,Deogarh,2022,8327,568,226,431,966
Odisha,Deogarh,2023,5161,1300,244,311,266
Odisha,Deogarh,2024,9607,1972,705,254,705
Odisha,Deogarh,2025,9838,2258,1596,303,477
Odisha,Dhenkanal,2015,5910,2340,1298,145,622
Odisha,Dhenkanal,2016,187,1998,140,422,376
Odisha,Dhenkanal,2017,5538,480,1754,393,182
Odisha,Dhenkanal,2018,8823,43,1834,299,458
Odisha,Dhenkanal,2019,7782,2189,1754,251,768
Odisha,Dhenkanal,2020,2720,2781,1658,483,910
Odisha,Dhenkanal,2021,5046,1423,1227,259,514
Odisha,Dhenkanal,2022,8379,421,1944,169,818
Odisha,Dhenkanal,2023,9862,2176,1316,407,980
Odisha,Dhenkanal,2024,1599,1782,1692,238,886
Odisha,Dhenkanal,2025,8345,1692,511,22,824
Odisha,Gajapati,2015,9495,1154,1848,473,245
Odisha,Gajapati,2016,7096,1270,1561,16,296
Odisha,Gajapati,2017,120,978,415,235,586
Odisha,Gajapati,2018,8913,580,924,339,297
Odisha,Gajapati,2019,2066,1419,219,326,888
Odisha,Gajapati,2020,7128,2021,1268,81,922
Odisha,Gajapati,2021,8257,622,40,184,74
Odisha,Gajapati,2022,5819,2815,910,285,441
Odisha,Gajapati,2023,4171,776,573,112,519
Odisha,Gajapati,2024,9617,51,1061,454,46
Odisha,Gajapati,2025,4273,738,1271,65,222
Odisha,Ganjam,2015,2754,2867,726,350,598
Odisha,Ganjam,2016,8281,2085,975,482,637
Odisha,Ganjam,2017,5254,1747,167,464,90
Odisha,Ganjam,2018,6938,617,1446,239,147
Odisha,Ganjam,2019,9048,1358,1855,313,979
Odisha,Ganjam,2020,5770,1785,1903,264,715
Odisha,Ganjam,2021,7938,2890,1263,266,979
Odisha,Ganjam,2022,1867,349,1704,21,964
Odisha,Ganjam,2023,8628,220,1982,326,386
Odisha,Ganjam,2024,9763,2633,1530,104,38
Odisha,Ganjam,2025,8633,1919,954,240,127
Odisha,Jagatsinghpur,2015,6829,832,1863,149,286
Odisha,Jagatsinghpur,2016,9786,2095,489,323,961
Odisha,Jagatsinghpur,2017,3272,1824,336,213,316
Odisha,Jagatsinghpur,2018,1529,1989,1389,219,50
Odisha,Jagatsinghpur,2019,377,369,564,401,813
Odisha,Jagatsinghpur,2020,8904,2526,1835,133,756
Odisha,Jagatsinghpur,2021,7798,2809,1499,131,546
Odisha,Jagatsinghpur,2022,1838,930,1626,227,392
Odisha,Jagatsinghpur,2023,4682,236,175,476,214
Odisha,Jagatsinghpur,2024,2568,1692,675,36,104
Odisha,Jagatsinghpur,2025,5192,1272,336,12,828
Odisha,Jajpur,2015,5194,850,1675,404,530
Odisha,Jajpur,2016,6903,1038,1247,155,798
Odisha,Jajpur,2017,4782,1566,56,117,870
Odisha,Jajpur,2018,5595,1872,1883,175,643
Odisha,Jajpur,2019,775,2764,1685,281,105
Odisha,Jajpur,2020,4903,1662,543,226,874
Odisha,Jajpur,2021,486,649,51,492,801
Odisha,Jajpur,2022,5370,1943,349,483,127
Odisha,Jajpur,2023,6639,1559,81,105,688
Odisha,Jajpur,2024,8300,2095,1448,341,304
Odisha,Jajpur,2025,163,726,1841,211,939
Odisha,Jharsuguda,2015,1752,2977,1070,246,547
Odisha,Jharsuguda,2016,7973,908,571,415,804
Odisha,Jharsuguda,2017,3801,1616,618,343,862
Odisha,Jharsuguda,2018,8640,2866,972,57,287
Odisha,Jharsuguda,2019,5317,2929,184,66,630
Odisha,Jharsuguda,2020,668,619,652,262,628
Odisha,Jharsuguda,2021,8530,849,806,79,494
Odisha,Jharsuguda,2022,6805,674,876,23,118
Odisha,Jharsuguda,2023,6411,2665,967,118,345
Odisha,Jharsuguda,2024,8307,1749,1769,72,884
Odisha,Jharsuguda,2025,6645,1739,248,72,903
Odisha,Kalahandi,2015,2653,287,842,288,876
Odisha,Kalahandi,2016,8687,1932,658,103,258
Odisha,Kalahandi,2017,8413,2708,464,88,199
Odisha,Kalahandi,2018,7051,1393,500,120,247
Odisha,Kalahandi,2019,8478,1477,670,492,30
Odisha,Kalahandi,2020,9615,1635,112,129,52
Odisha,Kalahandi,2021,9763,685,965,120,247
Odisha,Kalahandi,2022,9020,2414,1493,224,599
Odisha,Kalahandi,2023,6479,2352,1642,400,308
Odisha,Kalahandi,2024,5651,34,1022,238,478
Odisha,Kalahandi,2025,1372,2350,289,266,966
Odisha,Kandhamal,2015,7524,316,781,122,119
Odisha,Kandhamal,2016,3309,1151,483,317,838
Odisha,Kandhamal,2017,7194,1088,1616,246,685
Odisha,Kandhamal,2018,9882,1741,1389,78,446
Odisha,Kandhamal,2019,6088,746,454,74,82
Odisha,Kandhamal,2020,4706,1934,1792,81,119
Odisha,Kandhamal,2021,5608,1821,1638,30,669
Odisha,Kandhamal,2022,9770,2830,1912,465,588
Odisha,Kandhamal,2023,2887,1135,1045,175,961
Odisha,Kandhamal,2024,7622,1088,279,448,640
Odisha,Kandhamal,2025,2170,1216,1458,402,195
Odisha,Kendrapara,2015,5120,699,751,50,64
Odisha,Kendrapara,2016,8308,2535,1161,387,115
Odisha,Kendrapara,2017,9610,1850,544,50,374
Odisha,Kendrapara,2018,2466,656,538,422,128
Odisha,Kendrapara,2019,5021,327,1273,250,686
Odisha,Kendrapara,2020,9217,590,1455,368,561
Odisha,Kendrapara,2021,7423,1158,1490,356,434
Odisha,Kendrapara,2022,6957,914,203,322,762
Odisha,Kendrapara,2023,6559,389,411,95,167
Odisha,Kendrapara,2024,4833,1649,651,407,474
Odisha,Kendrapara,2025,852,1869,690,16,873
Odisha,Kendujhar (Keonjhar),2015,4732,1301,329,258,168
Odisha,Kendujhar (Keonjhar),2016,4122,2180,1030,86,338
Odisha,Kendujhar (Keonjhar),2017,5406,1670,272,124,97
Odisha,Kendujhar (Keonjhar),2018,9170,769,1733,415,302
Odisha,Kendujhar (Keonjhar),2019,7633,21,1633,390,281
Odisha,Kendujhar (Keonjhar),2020,3317,1185,743,80,480
Odisha,Kendujhar (Keonjhar),2021,5004,2633,845,454,490
Odisha,Kendujhar (Keonjhar),2022,8360,1466,1845,360,646
Odisha,Kendujhar (Keonjhar),2023,5821,915,1301,350,977
Odisha,Kendujhar (Keonjhar),2024,9354,867,1019,47,994
Odisha,Kendujhar (Keonjhar),2025,9823,2807,744,350,347
Odisha,Khordha,2015,8713,1004,159,73,147
Odisha,Khordha,2016,3596,1525,1342,279,179
Odisha,Khordha,2017,6220,2127,782,228,278
Odisha,Khordha,2018,9419,1169,959,409,22
Odisha,Khordha,2019,7930,317,440,117,248
Odisha,Khordha,2020,8917,2949,1314,141,431
Odisha,Khordha,2021,2398,1008,317,300,663
Odisha,Khordha,2022,9585,123,292,146,343
Odisha,Khordha,2023,1428,1250,1869,281,512
Odisha,Khordha,2024,1906,480,1088,87,917
Odisha,Khordha,2025,8033,1885,1316,352,387
Odisha,Koraput,2015,2430,2301,132,484,506
Odisha,Koraput,2016,5915,1556,1579,359,545
Odisha,Koraput,2017,8058,925,1504,395,95
Odisha,Koraput,2018,1650,1626,1772,139,536
Odisha,Koraput,2019,6113,916,765,36,729
Odisha,Koraput,2020,1577,2963,1715,62,793
Odisha,Koraput,2021,1420,2456,185,336,319
Odisha,Koraput,2022,8008,30,789,161,201
Odisha,Koraput,2023,4966,1944,613,493,655
Odisha,Koraput,2024,8570,990,809,77,449
Odisha,Koraput,2025,9030,1949,1000,410,434
Odisha,Malkangiri,2015,6740,1348,451,284,512
Odisha,Malkangiri,2016,7660,2995,1297,185,905
Odisha,Malkangiri,2017,1063,2071,1062,30,106
Odisha,Malkangiri,2018,1977,2642,1326,98,62
Odisha,Malkangiri,2019,5340,1711,1077,34,386
Odisha,Malkangiri,2020,4335,2485,1607,140,172
Odisha,Malkangiri,2021,5477,2882,1711,205,396
Odisha,Malkangiri,2022,2818,218,170,277,363
Odisha,Malkangiri,2023,4948,964,513,469,800
Odisha,Malkangiri,2024,7084,296,982,330,870
Odisha,Malkangiri,2025,5787,838,1662,174,241
Odisha,Mayurbhanj,2015,3450,557,1869,42,167
Odisha,Mayurbhanj,2016,965,1067,562,77,303
Odisha,Mayurbhanj,2017,2621,61,372,95,323
Odisha,Mayurbhanj,2018,7438,746,1640,104,305
Odisha,Mayurbhanj,2019,9956,1673,789,15,670
Odisha,Mayurbhanj,2020,2674,242,1740,292,324
Odisha,Mayurbhanj,2021,3284,1644,257,415,902
Odisha,Mayurbhanj,2022,3209,1224,805,263,571
Odisha,Mayurbhanj,2023,7444,2228,1243,279,81
Odisha,Mayurbhanj,2024,2335,2820,413,123,887
Odisha,Mayurbhanj,2025,9716,1524,1683,200,203
Odisha,Nabarangpur,2015,6704,2873,877,308,505
Odisha,Nabarangpur,2016,4594,1879,1622,95,138
Odisha,Nabarangpur,2017,6227,1263,1870,432,912
Odisha,Nabarangpur,2018,2562,1282,489,120,365
Odisha,Nabarangpur,2019,1321,185,576,95,918
Odisha,Nabarangpur,2020,6242,1144,1068,352,734
Odisha,Nabarangpur,2021,6977,315,1616,12,935
Odisha,Nabarangpur,2022,5217,2649,988,387,136
Odisha,Nabarangpur,2023,5925,926,805,71,142
Odisha,Nabarangpur,2024,3333,2102,964,95,226
Odisha,Nabarangpur,2025,9051,477,201,412,505
Odisha,Nayagarh,2015,4783,299,292,373,272
Odisha,Nayagarh,2016,9614,1153,279,49,262
Odisha,Nayagarh,2017,7862,2355,626,109,435
Odisha,Nayagarh,2018,7204,1913,1303,231,972
Odisha,Nayagarh,2019,8773,2637,89,61,222
Odisha,Nayagarh,2020,8156,1606,363,34,489
Odisha,Nayagarh,2021,6115,2330,669,67,395
Odisha,Nayagarh,2022,4600,1455,1695,472,432
Odisha,Nayagarh,2023,5066,2688,1978,448,414
Odisha,Nayagarh,2024,8445,1497,347,259,977
Odisha,Nayagarh,2025,7431,1467,778,144,227
Odisha,Nuapada,2015,3701,2598,1100,38,434
Odisha,Nuapada,2016,655,2029,1409,14,386
Odisha,Nuapada,2017,7883,2343,795,98,134
Odisha,Nuapada,2018,1548,2924,624,180,226
Odisha,Nuapada,2019,7132,2655,242,443,355
Odisha,Nuapada,2020,741,1307,1434,214,652
Odisha,Nuapada,2021,280,567,211,127,459
Odisha,Nuapada,2022,2583,2487,166,92,303
Odisha,Nuapada,2023,227,2202,1585,328,332
Odisha,Nuapada,2024,9392,1955,139,178,832
Odisha,Nuapada,2025,3549,2934,1233,487,541
Odisha,Puri,2015,345,797,1812,258,668
Odisha,Puri,2016,5740,1086,1507,318,877
Odisha,Puri,2017,3591,2159,462,475,214
Odisha,Puri,2018,9190,104,309,77,590
Odisha,Puri,2019,8778,634,924,299,519
Odisha,Puri,2020,794,611,114,389,354
Odisha,Puri,2021,8393,73,298,11,636
Odisha,Puri,2022,9892,2644,1545,43,997
Odisha,Puri,2023,2615,867,1157,319,536
Odisha,Puri,2024,1968,337,1084,333,712
Odisha,Puri,2025,1833,2440,778,330,234
Odisha,Rayagada,2015,8607,2359,1341,476,575
Odisha,Rayagada,2016,6267,383,1482,334,271
Odisha,Rayagada,2017,675,1433,1518,173,144
Odisha,Rayagada,2018,8439,486,1095,86,899
Odisha,Rayagada,2019,5434,2263,1879,288,1000
Odisha,Rayagada,2020,6102,367,1203,346,46
Odisha,Rayagada,2021,4198,849,842,62,74
Odisha,Rayagada,2022,6063,2413,495,296,393
Odisha,Rayagada,2023,3388,2837,725,145,709
Odisha,Rayagada,2024,4069,874,1269,203,834
Odisha,Rayagada,2025,4419,1488,1710,467,641
Odisha,Sambalpur,2015,3570,1454,164,165,186
Odisha,Sambalpur,2016,7254,1103,212,28,281
Odisha,Sambalpur,2017,4283,924,1974,315,969
Odisha,Sambalpur,2018,1270,2072,1688,189,63
Odisha,Sambalpur,2019,8645,1149,1863,420,539
Odisha,Sambalpur,2020,9167,2478,1150,216,503
Odisha,Sambalpur,2021,807,759,1508,452,560
Odisha,Sambalpur,2022,6130,968,112,488,467
Odisha,Sambalpur,2023,8693,1104,556,136,562
Odisha,Sambalpur,2024,6677,2661,1846,237,365
Odisha,Sambalpur,2025,6347,2711,1090,429,904
Odisha,Sonepur,2015,9113,1210,1527,263,287
Odisha,Sonepur,2016,6388,1226,655,93,265
Odisha,Sonepur,2017,3974,1932,1624,128,54
Odisha,Sonepur,2018,5803,1271,1271,37,429
Odisha,Sonepur,2019,4541,2791,1371,361,700
Odisha,Sonepur,2020,2895,2041,1183,206,897
Odisha,Sonepur,2021,8927,2387,1580,300,135
Odisha,Sonepur,2022,7030,1857,371,404,487
Odisha,Sonepur,2023,1265,1398,1926,460,790
Odisha,Sonepur,2024,6900,2627,294,74,714
Odisha,Sonepur,2025,5786,2996,401,356,457
Odisha,Sundargarh,2015,2522,1484,1618,36,846
Odisha,Sundargarh,2016,3876,49,217,379,204
Odisha,Sundargarh,2017,5222,1812,1263,217,787
Odisha,Sundargarh,2018,7904,2227,442,154,302
Odisha,Sundargarh,2019,9720,2475,665,445,592
Odisha,Sundargarh,2020,196,543,1713,317,722
Odisha,Sundargarh,2021,6780,538,1051,479,503
Odisha,Sundargarh,2022,9715,1842,281,110,684
Odisha,Sundargarh,2023,3655,1821,1653,120,364
Odisha,Sundargarh,2024,5008,1454,1785,470,251
Odisha,Sundargarh,2025,5671,2807,317,310,64
Punjab,Amritsar,2015,5744,1391,913,471,152
Punjab,Amritsar,2016,9542,1507,1400,432,838
Punjab,Amritsar,2017,7372,1711,1832,122,358
Punjab,Amritsar,2018,8922,2437,471,172,355
Punjab,Amritsar,2019,8561,934,316,341,316
Punjab,Amritsar,2020,2591,109,458,405,198
Punjab,Amritsar,2021,4892,1651,640,363,179
Punjab,Amritsar,2022,1443,62,1607,57,546
Punjab,Amritsar,2023,5891,1362,316,375,338
Punjab,Amritsar,2024,3796,2824,1045,276,266
Punjab,Amritsar,2025,2139,537,1213,430,388
Punjab,Barnala,2015,6511,2566,1926,323,845
Punjab,Barnala,2016,7931,2992,1953,344,540
Punjab,Barnala,2017,6343,1346,720,233,489
Punjab,Barnala,2018,5269,191,431,143,827
Punjab,Barnala,2019,1527,2977,216,333,253
Punjab,Barnala,2020,6097,2341,1606,417,406
Punjab,Barnala,2021,502,887,567,74,567
Punjab,Barnala,2022,8120,2975,514,58,676
Punjab,Barnala,2023,2083,1174,465,340,466
Punjab,Barnala,2024,6847,2150,389,426,221
Punjab,Barnala,2025,2836,1266,793,229,62
Punjab,Bathinda,2015,4931,2581,714,414,849
Punjab,Bathinda,2016,9919,1671,793,165,342
Punjab,Bathinda,2017,8801,2389,1136,459,60
Punjab,Bathinda,2018,4119,39,824,172,202
Punjab,Bathinda,2019,8876,2334,1106,344,995
Punjab,Bathinda,2020,8145,449,373,274,803
Punjab,Bathinda,2021,1425,2921,1174,391,577
Punjab,Bathinda,2022,6383,2239,2000,485,459
Punjab,Bathinda,2023,4474,1616,1937,351,530
Punjab,Bathinda,2024,844,1116,1244,117,560
Punjab,Bathinda,2025,7291,1522,1862,310,917
Punjab,Faridkot,2015,4926,1964,157,245,494
Punjab,Faridkot,2016,387,1209,1631,45,384
Punjab,Faridkot,2017,5035,943,1759,145,686
Punjab,Faridkot,2018,5168,1560,1919,287,112
Punjab,Faridkot,2019,5157,802,85,319,548
Punjab,Faridkot,2020,4440,409,963,253,438
Punjab,Faridkot,2021,2803,2847,1747,330,876
Punjab,Faridkot,2022,547,2607,389,224,450
Punjab,Faridkot,2023,8229,816,710,101,455
Punjab,Faridkot,2024,7147,2818,1821,275,43
Punjab,Faridkot,2025,5200,1746,1941,359,636
Punjab,Fatehgarh Sahib,2015,6030,2449,1321,29,314
Punjab,Fatehgarh Sahib,2016,4646,2723,952,116,267
Punjab,Fatehgarh Sahib,2017,1393,2880,1413,343,982
Punjab,Fatehgarh Sahib,2018,3079,1882,284,407,19
Punjab,Fatehgarh Sahib,2019,5854,2994,19,116,805
Punjab,Fatehgarh Sahib,2020,1473,1951,223,166,605
Punjab,Fatehgarh Sahib,2021,3449,2493,573,269,946
Punjab,Fatehgarh Sahib,2022,8218,1946,1098,9,930
Punjab,Fatehgarh Sahib,2023,7593,1240,1099,342,346
Punjab,Fatehgarh Sahib,2024,9267,2659,680,410,380
Punjab,Fatehgarh Sahib,2025,9023,91,148,214,19
Punjab,Fazilka,2015,7870,2658,1825,222,83
Punjab,Fazilka,2016,6770,1464,301,143,287
Punjab,Fazilka,2017,9455,1412,1626,450,302
Punjab,Fazilka,2018,2371,760,1314,437,959
Punjab,Fazilka,2019,5425,1670,887,106,848
Punjab,Fazilka,2020,5539,2042,1900,311,357
Punjab,Fazilka,2021,2348,1792,581,304,175
Punjab,Fazilka,2022,4185,2601,1307,362,235
Punjab,Fazilka,2023,9045,812,20,450,198
Punjab,Fazilka,2024,4503,1943,53,256,548
Punjab,Fazilka,2025,5259,884,1393,425,92
Punjab,Ferozepur,2015,4924,2989,1263,279,285
Punjab,Ferozepur,2016,7037,147,237,76,652
Punjab,Ferozepur,2017,7510,1724,1752,334,79
Punjab,Ferozepur,2018,262,1003,76,392,474
Punjab,Ferozepur,2019,6035,476,59,188,84
Punjab,Ferozepur,2020,9323,1137,1997,143,997
Punjab,Ferozepur,2021,3228,910,247,284,468
Punjab,Ferozepur,2022,7915,2077,1487,443,425
Punjab,Ferozepur,2023,8211,2658,212,163,336
Punjab,Ferozepur,2024,7276,2736,1795,231,144
Punjab,Ferozepur,2025,8541,1723,1345,361,988
Punjab,Gurdaspur,2015,8084,2284,1322,429,423
Punjab,Gurdaspur,2016,611,1076,1065,359,858
Punjab,Gurdaspur,2017,1477,1213,717,303,398
Punjab,Gurdaspur,2018,2792,567,1112,69,930
Punjab,Gurdaspur,2019,3977,993,1474,176,342
Punjab,Gurdaspur,2020,4723,1543,989,214,604
Punjab,Gurdaspur,2021,2643,2346,1117,359,665
Punjab,Gurdaspur,2022,8320,1197,1169,330,424
Punjab,Gurdaspur,2023,9759,2410,346,324,854
Punjab,Gurdaspur,2024,3921,2042,1920,34,114
Punjab,Gurdaspur,2025,8929,806,527,371,691
Punjab,Hoshiarpur,2015,137,2307,547,304,473
Punjab,Hoshiarpur,2016,3362,1907,768,320,175
Punjab,Hoshiarpur,2017,8315,720,1698,237,886
Punjab,Hoshiarpur,2018,2478,2944,1482,35,657
Punjab,Hoshiarpur,2019,3934,454,1624,122,947
Punjab,Hoshiarpur,2020,2336,980,1140,139,794
Punjab,Hoshiarpur,2021,3659,244,1966,293,898
Punjab,Hoshiarpur,2022,8900,1812,519,80,190
Punjab,Hoshiarpur,2023,481,892,1223,188,511
Punjab,Hoshiarpur,2024,5294,1319,435,128,965
Punjab,Hoshiarpur,2025,4638,2045,59,114,666
Punjab,Jalandhar,2015,7551,2083,1929,105,979
Punjab,Jalandhar,2016,2246,1648,755,160,291
Punjab,Jalandhar,2017,9422,1277,464,139,745
Punjab,Jalandhar,2018,2569,1287,1741,336,372
Punjab,Jalandhar,2019,8499,431,636,225,475
Punjab,Jalandhar,2020,4592,1466,140,362,674
Punjab,Jalandhar,2021,2455,1310,1998,89,597
Punjab,Jalandhar,2022,1887,1082,722,386,124
Punjab,Jalandhar,2023,6138,141,1588,269,466
Punjab,Jalandhar,2024,5793,2195,1765,366,701
Punjab,Jalandhar,2025,4647,1712,323,82,189
Punjab,Kapurthala,2015,6918,1317,1435,249,578
Punjab,Kapurthala,2016,9487,144,1272,204,193
Punjab,Kapurthala,2017,1606,2835,612,74,502
Punjab,Kapurthala,2018,6667,1331,1400,322,547
Punjab,Kapurthala,2019,8222,1211,733,170,19
Punjab,Kapurthala,2020,7298,1469,625,201,325
Punjab,Kapurthala,2021,2824,352,171,492,599
Punjab,Kapurthala,2022,6733,573,290,477,120
Punjab,Kapurthala,2023,3486,2358,956,43,521
Punjab,Kapurthala,2024,333,647,1204,337,41
Punjab,Kapurthala,2025,1473,1008,1922,220,879
Punjab,Ludhiana,2015,6772,552,478,157,799
Punjab,Ludhiana,2016,4961,1227,191,408,872
Punjab,Ludhiana,2017,4918,2697,1082,318,917
Punjab,Ludhiana,2018,8568,407,272,338,986
Punjab,Ludhiana,2019,7830,1690,1100,254,240
Punjab,Ludhiana,2020,8973,911,972,489,267
Punjab,Ludhiana,2021,2607,2424,1638,39,522
Punjab,Ludhiana,2022,8828,2773,198,92,503
Punjab,Ludhiana,2023,5313,1462,1817,285,655
Punjab,Ludhiana,2024,7221,338,1133,41,453
Punjab,Ludhiana,2025,3662,2169,1964,356,873
Punjab,Mansa,2015,9933,2088,1295,35,276
Punjab,Mansa,2016,1602,1724,1337,260,156
Punjab,Mansa,2017,4138,373,650,312,947
Punjab,Mansa,2018,7018,1706,1610,391,133
Punjab,Mansa,2019,6381,837,313,204,146
Punjab,Mansa,2020,1896,2587,130,413,583
Punjab,Mansa,2021,7985,2617,839,152,397
Punjab,Mansa,2022,2791,2926,1343,327,421
Punjab,Mansa,2023,4058,1132,750,389,308
Punjab,Mansa,2024,6103,2353,938,289,56
Punjab,Mansa,2025,653,1523,1057,71,660
Punjab,Moga,2015,879,2046,304,258,592
Punjab,Moga,2016,3940,2969,1873,57,25
Punjab,Moga,2017,3168,1296,652,144,775
Punjab,Moga,2018,1244,1514,973,389,243
Punjab,Moga,2019,8341,374,1147,376,325
Punjab,Moga,2020,7902,1830,1295,226,896
Punjab,Moga,2021,2584,173,1309,189,339
Punjab,Moga,2022,4063,2124,1008,334,99
Punjab,Moga,2023,1592,2716,1477,15,674
Punjab,Moga,2024,7383,2419,1882,302,29
Punjab,Moga,2025,8473,1974,396,348,78
Punjab,Pathankot,2015,9524,1400,210,138,678
Punjab,Pathankot,2016,7876,33,605,452,912
Punjab,Pathankot,2017,2654,1226,1854,6,242
Punjab,Pathankot,2018,7965,1352,1741,158,192
Punjab,Pathankot,2019,2753,1178,1418,150,517
Punjab,Pathankot,2020,4998,628,1429,125,594
Punjab,Pathankot,2021,8402,419,320,487,117
Punjab,Pathankot,2022,3162,1205,1430,384,859
Punjab,Pathankot,2023,4324,2785,1883,71,905
Punjab,Pathankot,2024,3938,1006,1195,74,89
Punjab,Pathankot,2025,1193,947,663,289,334
Punjab,Patiala,2015,1822,1677,184,408,197
Punjab,Patiala,2016,2505,1226,1218,350,542
Punjab,Patiala,2017,9249,2233,1401,39,158
Punjab,Patiala,2018,3328,1569,458,213,190
Punjab,Patiala,2019,653,2760,1102,94,837
Punjab,Patiala,2020,9368,1956,1360,232,798
Punjab,Patiala,2021,3739,1635,806,275,584
Punjab,Patiala,2022,4656,1922,1904,95,631
Punjab,Patiala,2023,7503,2547,780,458,575
Punjab,Patiala,2024,3128,2989,1433,51,944
Punjab,Patiala,2025,6485,866,1541,169,112
Punjab,Rupnagar,2015,4943,1929,1331,278,344
Punjab,Rupnagar,2016,1708,1762,910,165,27
