state,district,year,crop_production_tons,cultivated_area_hectares,rice_production,wheat_production,maize_production,fertilizer_usage_tons,irrigated_area_hectares
Nagaland,Tseminyu,2024,394208,82895,130025,92648,75626,12285,17423
Nagaland,Tseminyu,2025,283268,131918,68978,99223,63281,4201,71114
Nagaland,Wokha,2015,348312,113780,5070,57779,13754,15652,93344
Nagaland,Wokha,2016,391575,147813,21175,42493,61955,8351,17073
Nagaland,Wokha,2017,417732,154486,3392,64669,69527,7952,70785
Nagaland,Wokha,2018,306916,82918,66408,61785,48524,5553,73478
Nagaland,Wokha,2019,253033,27939,96600,54743,27617,8603,42666
Nagaland,Wokha,2020,426327,194968,106681,65638,75317,11570,33358
Nagaland,Wokha,2021,246010,74637,18743,32813,25307,13400,97354
Nagaland,Wokha,2022,344000,77377,58762,138857,7400,7454,98541
Nagaland,Wokha,2023,319976,124010,80618,120490,40510,7429,34414
Nagaland,Wokha,2024,101148,63885,41424,30461,16623,2081,23068
Nagaland,Wokha,2025,266876,66880,90174,120334,78987,3562,8572
Nagaland,Zunheboto,2015,158201,170747,62658,144282,10393,4463,4803
Nagaland,Zunheboto,2016,449649,87481,134729,111952,47009,5890,21309
Nagaland,Zunheboto,2017,378314,78402,5123,72381,43395,10194,77515
Nagaland,Zunheboto,2018,190969,173153,130319,65489,18847,17074,74607
Nagaland,Zunheboto,2019,483812,74389,60285,101767,49707,11913,98811
Nagaland,Zunheboto,2020,126839,145064,133948,62731,22843,19991,47094
Nagaland,Zunheboto,2021,302660,173875,5240,54718,72839,9051,20939
Nagaland,Zunheboto,2022,246616,187822,31065,71173,25075,669,80623
Nagaland,Zunheboto,2023,297887,20995,125011,97966,44021,13102,36078
Nagaland,Zunheboto,2024,87841,67351,62947,18787,65764,1387,35842
Nagaland,Zunheboto,2025,77332,143567,119329,1247,16494,16313,45318
Odisha,Angul,2015,102279,58107,33853,28825,74216,5332,91835
Odisha,Angul,2016,29693,9313,89468,82520,51841,1636,32495
Odisha,Angul,2017,485224,164626,112315,35325,65665,9660,18883
Odisha,Angul,2018,84317,30762,12900,96406,27442,12291,38735
Odisha,Angul,2019,412653,115385,132393,6991,34882,5423,89095
Odisha,Angul,2020,290690,94529,73162,121812,38150,1393,90998
Odisha,Angul,2021,159320,172964,135962,18814,44208,12221,14754
Odisha,Angul,2022,181797,197375,64034,38148,72340,9870,44193
Odisha,Angul,2023,80237,111433,23516,41852,7946,8965,26124
Odisha,Angul,2024,369866,134804,123713,149820,52710,11982,53062
Odisha,Angul,2025,35515,79616,74939,33851,13098,14194,80410
Odisha,Balangir,2015,261318,13284,120954,17357,6015,881,41187
Odisha,Balangir,2016,12118,91157,118261,119148,25165,17780,8970
Odisha,Balangir,2017,454520,166801,121725,89170,45879,3352,15696
Odisha,Balangir,2018,14956,132729,80058,130336,20686,2086,50161
Odisha,Balangir,2019,469145,71590,117635,31704,41010,12202,11227
Odisha,Balangir,2020,320469,55595,46133,26871,62978,14592,45043
Odisha,Balangir,2021,9287,197181,104818,26929,23297,19489,75577
Odisha,Balangir,2022,463122,86007,100123,57086,58954,5574,8401
Odisha,Balangir,2023,383274,176400,113748,84907,44566,9340,48040
Odisha,Balangir,2024,76666,167715,19571,18314,14643,1212,34511
Odisha,Balangir,2025,165571,65218,86659,60727,71609,5647,88656
Odisha,Balasore,2015,465022,122336,49010,131052,13354,19364,31482
Odisha,Balasore,2016,415646,153689,98944,147311,24316,10510,76140
Odisha,Balasore,2017,142788,134237,21914,46008,60238,7376,99607
Odisha,Balasore,2018,397213,178351,22751,122736,24242,11783,32208
Odisha,Balasore,2019,389905,103820,144365,123311,57423,18373,98102
Odisha,Balasore,2020,181906,26701,103646,36500,47192,18651,51687
Odisha,Balasore,2021,207438,146564,41316,68112,37807,12281,29045
Odisha,Balasore,2022,125835,173924,8007,3341,54955,8203,3118
Odisha,Balasore,2023,159065,144518,22177,32899,18051,19867,20785
Odisha,Balasore,2024,15594,146138,82121,114117,48305,1882,19827
Odisha,Balasore,2025,327925,183546,32237,122393,2855,11933,41899
Odisha,Bargarh,2015,195101,190656,112010,81982,24495,9900,86150
Odisha,Bargarh,2016,388468,125589,73843,57538,59808,1102,65585
Odisha,Bargarh,2017,286964,16340,117392,112767,4260,1333,29962
Odisha,Bargarh,2018,195337,108428,128583,25426,32454,7564,74699
Odisha,Bargarh,2019,260120,44395,44788,58391,66554,13380,98212
Odisha,Bargarh,2020,80014,156200,30733,8229,11425,15581,26349
Odisha,Bargarh,2021,259793,85551,4240,9349,6891,654,52379
Odisha,Bargarh,2022,238734,45860,49026,68208,41438,6859,27365
Odisha,Bargarh,2023,145196,115284,148252,15893,41593,3877,53963
Odisha,Bargarh,2024,160192,110292,47348,123065,62238,6547,47804
Odisha,Bargarh,2025,352197,19998,40140,73269,44230,645,19548
Odisha,Bhadrak,2015,106298,195186,134838,11000,13427,7319,98080
Odisha,Bhadrak,2016,123620,125277,73738,115955,57107,10102,19936
Odisha,Bhadrak,2017,427162,128958,10446,87732,5155,15471,71140
Odisha,Bhadrak,2018,143812,107668,11494,124994,72654,18588,47380
Odisha,Bhadrak,2019,70379,15614,88809,22550,39096,4325,3365
Odisha,Bhadrak,2020,450243,16086,5562,43307,13180,18964,96694
Odisha,Bhadrak,2021,457856,115324,69066,143491,63000,8011,49145
Odisha,Bhadrak,2022,428320,16732,119553,97242,78470,10691,55962
Odisha,Bhadrak,2023,174775,160896,146491,139136,987,18023,59620
Odisha,Bhadrak,2024,12821,176566,126138,128706,51981,11935,28095
Odisha,Bhadrak,2025,472081,5709,64620,95233,45130,3252,70405
Odisha,Boudh,2015,283310,103776,118986,52798,54467,1532,31822
Odisha,Boudh,2016,271222,196810,119703,17554,73755,12598,55042
Odisha,Boudh,2017,254656,13154,42874,138981,43371,14439,61681
Odisha,Boudh,2018,83508,198580,112458,52556,50119,8593,91610
Odisha,Boudh,2019,202249,47564,69925,123151,42847,18317,8328
Odisha,Boudh,2020,345162,4663,84934,12174,72978,14990,21143
Odisha,Boudh,2021,177493,7709,22863,29610,35161,9715,7381
Odisha,Boudh,2022,181718,134256,57668,44916,73862,3215,92167
Odisha,Boudh,2023,283462,12938,148285,100607,8482,5672,63095
Odisha,Boudh,2024,80198,82022,46838,124341,78746,9789,68302
Odisha,Boudh,2025,299666,184123,82164,94238,18146,7727,76607
Odisha,Cuttack,2015,170409,116860,74465,76869,24263,3177,11532
Odisha,Cuttack,2016,389696,114112,29495,97548,67515,15848,70779
Odisha,Cuttack,2017,167081,21208,107732,75865,48872,14080,94099
Odisha,Cuttack,2018,74305,103498,135266,59437,26099,4292,57241
Odisha,Cuttack,2019,287229,120025,15209,82968,23092,15494,27459
Odisha,Cuttack,2020,170846,39741,78823,18476,61298,10092,27380
Odisha,Cuttack,2021,435023,102329,65357,111799,34309,1540,96192
Odisha,Cuttack,2022,327202,134652,112831,16669,49647,3286,36766
Odisha,Cuttack,2023,152590,164285,125907,68261,71173,18996,4051
Odisha,Cuttack,2024,70292,34643,15426,66988,60557,17229,77920
Odisha,Cuttack,2025,203938,134820,7452,107278,3998,5350,3954
Odisha,Deogarh,2015,6979,153665,94172,64351,45330,6696,12708
Odisha,Deogarh,2016,11417,139537,52359,73455,34154,12843,50155
Odisha,Deogarh,2017,148091,163824,107943,148280,10783,5100,91358
Odisha,Deogarh,2018,469985,190063,131719,100384,78369,15109,40612
Odisha,Deogarh,2019,48185,159676,23099,145417,4930,5501,80931
Odisha,Deogarh,2020,292537,139804,31647,62112,57001,6507,99782
Odisha,Deogarh,2021,371269,58551,7189,66147,20290,15656,659
Odisha,Deogarh,2022,245059,84205,9907,54598,28678,12686,28614
Odisha,Deogarh,2023,98460,81621,75367,7812,5242,642,68293
Odisha,Deogarh,2024,332061,73226,149422,111144,2606,17860,94185
Odisha,Deogarh,2025,44144,86118,148149,62668,31327,17554,27887
Odisha,Dhenkanal,2015,90986,146331,109506,47815,69364,17205,93490
Odisha,Dhenkanal,2016,467550,34520,116423,130269,12769,6449,19174
Odisha,Dhenkanal,2017,71758,188228,112311,1146,2364,16380,49772
Odisha,Dhenkanal,2018,44900,29763,130056,73967,770,3595,52860
Odisha,Dhenkanal,2019,281931,195544,12850,34944,50231,17349,28796
Odisha,Dhenkanal,2020,286341,20494,12838,16041,61245,11613,21436
Odisha,Dhenkanal,2021,45912,198421,66723,59411,43935,9739,96069
Odisha,Dhenkanal,2022,55873,163629,104774,139532,12358,2524,99883
Odisha,Dhenkanal,2023,443773,8117,116213,117325,26115,16692,53090
Odisha,Dhenkanal,2024,488974,159387,139676,95706,52146,2168,26910
Odisha,Dhenkanal,2025,21609,6630,76685,123255,36939,1223,93237
Odisha,Gajapati,2015,386354,187375,39909,91611,78979,4962,59784
Odisha,Gajapati,2016,244430,8493,139879,142890,51160,16770,26764
Odisha,Gajapati,2017,101169,104361,141980,27964,45018,1840,90930
Odisha,Gajapati,2018,26901,167803,140816,95151,38400,4553,32350
Odisha,Gajapati,2019,29565,199125,15767,30815,2786,13742,4635
Odisha,Gajapati,2020,127331,143103,74618,140075,75067,9521,69414
Odisha,Gajapati,2021,492386,155726,43975,138575,1267,12138,40120
Odisha,Gajapati,2022,33254,155063,59781,29311,76391,5034,80046
Odisha,Gajapati,2023,452631,175691,108077,78171,65186,14819,55659
Odisha,Gajapati,2024,54354,31393,21701,45756,40336,3872,75768
Odisha,Gajapati,2025,243257,10569,111113,106354,27101,702,37226
Odisha,Ganjam,2015,378413,27424,118290,60491,63831,8618,84686
Odisha,Ganjam,2016,212656,198361,51897,149395,46659,17984,1100
Odisha,Ganjam,2017,358680,144032,18245,20124,70661,9736,76966
Odisha,Ganjam,2018,22207,108172,126554,108398,71101,12804,70716
Odisha,Ganjam,2019,382097,17013,129223,94092,56008,1284,5641
Odisha,Ganjam,2020,335942,106819,35598,132128,67080,2863,84624
Odisha,Ganjam,2021,145761,178999,5128,78696,43425,7591,90439
Odisha,Ganjam,2022,327701,161674,143736,110213,60980,3956,77722
Odisha,Ganjam,2023,279710,23165,74869,127214,34598,6633,84206
Odisha,Ganjam,2024,244915,156024,129686,125099,30161,7333,66968
Odisha,Ganjam,2025,196717,128915,58563,57960,21719,19806,65343
Odisha,Jagatsinghpur,2015,300545,166104,49481,91778,30146,4375,65384
Odisha,Jagatsinghpur,2016,24017,76770,86591,70632,62445,15776,47565
Odisha,Jagatsinghpur,2017,319115,177722,23567,17574,6180,11160,74310
Odisha,Jagatsinghpur,2018,88639,4905,7749,102328,28549,16758,68912
Odisha,Jagatsinghpur,2019,281255,38040,146983,37438,15931,4406,24683
Odisha,Jagatsinghpur,2020,48185,148545,84644,61112,1859,9826,20622
Odisha,Jagatsinghpur,2021,289182,19465,63880,135066,49183,4435,59761
Odisha,Jagatsinghpur,2022,342836,147986,70117,83921,23416,5200,27433
Odisha,Jagatsinghpur,2023,250436,122416,108215,56598,17136,2827,99044
Odisha,Jagatsinghpur,2024,8109,90429,46426,34345,31126,19370,75269
Odisha,Jagatsinghpur,2025,291133,161134,22903,13653,3049,19624,72841
Odisha,Jajpur,2015,279066,33348,115891,5509,38353,8480,36303
Odisha,Jajpur,2016,131862,177221,91942,131051,18861,3021,6895
Odisha,Jajpur,2017,237257,148851,18878,34960,53606,11043,92795
Odisha,Jajpur,2018,156334,9743,127541,142946,9255,408,58120
Odisha,Jajpur,2019,383583,99855,101499,131563,30067,16141,49624
Odisha,Jajpur,2020,389821,27050,147740,106964,78068,1820,23813
Odisha,Jajpur,2021,247940,64566,56736,123014,73683,7604,82662
Odisha,Jajpur,2022,389376,162561,145547,95383,17401,14845,96208
Odisha,Jajpur,2023,74139,116513,22647,2765,54951,1232,77535
Odisha,Jajpur,2024,193460,119201,49531,98668,52260,5547,81391
Odisha,Jajpur,2025,152077,182324,60675,56430,24439,6161,15638
Odisha,Jharsuguda,2015,403926,53115,67016,109221,71026,8100,44150
Odisha,Jharsuguda,2016,44372,129512,43237,69688,68916,4641,38011
Odisha,Jharsuguda,2017,152214,186556,129350,137476,26239,18743,51040
Odisha,Jharsuguda,2018,489761,119464,138312,103832,29385,7051,27315
Odisha,Jharsuguda,2019,300052,16744,26177,10334,41517,16750,35534
Odisha,Jharsuguda,2020,344480,81515,49546,105842,51122,3459,18997
Odisha,Jharsuguda,2021,239731,36145,102512,142684,31951,4123,73489
Odisha,Jharsuguda,2022,287488,181191,32845,30529,71580,2284,47814
Odisha,Jharsuguda,2023,76103,17235,95954,119612,17488,1322,40984
Odisha,Jharsuguda,2024,330978,54613,81765,40433,76650,16050,32538
Odisha,Jharsuguda,2025,45317,169255,100949,57007,58240,17713,81065
Odisha,Kalahandi,2015,152562,113036,2096,62300,12388,17519,52043
Odisha,Kalahandi,2016,54571,93483,28384,36556,74423,2782,24721
Odisha,Kalahandi,2017,5953,6337,21954,76797,68919,7756,53837
Odisha,Kalahandi,2018,371877,77100,116431,68252,62363,3131,48421
Odisha,Kalahandi,2019,471437,31452,17774,112027,23979,13388,35455
Odisha,Kalahandi,2020,246793,64857,48268,90480,75831,12690,43930
Odisha,Kalahandi,2021,418897,170405,146243,136726,12459,11578,20242
Odisha,Kalahandi,2022,415097,66382,53710,16320,28522,13655,38292
Odisha,Kalahandi,2023,171036,26798,80497,51795,23288,15974,91780
Odisha,Kalahandi,2024,39401,143798,109719,46369,65265,13489,8191
Odisha,Kalahandi,2025,277546,155402,142172,87442,55084,6188,20745
Odisha,Kandhamal,2015,221958,176300,97752,101978,48401,16352,32569
Odisha,Kandhamal,2016,235841,138693,80317,136860,21579,10573,23408
Odisha,Kandhamal,2017,398981,141015,148558,111614,22518,16151,23724
Odisha,Kandhamal,2018,306349,153169,51776,5871,37210,7293,74093
Odisha,Kandhamal,2019,6060,156703,85169,11373,53836,7152,51998
Odisha,Kandhamal,2020,249039,127608,84799,8641,44854,7112,70059
Odisha,Kandhamal,2021,267077,46649,117262,149963,20979,18036,24122
Odisha,Kandhamal,2022,377324,39071,120076,116186,44556,12588,53577
Odisha,Kandhamal,2023,324040,70042,128584,84387,19069,13025,96581
Odisha,Kandhamal,2024,429242,199923,47650,114701,73420,9882,70426
Odisha,Kandhamal,2025,357086,121027,80813,115485,79644,13594,69983
Odisha,Kendrapara,2015,66063,13915,116789,90085,10228,10570,12936
Odisha,Kendrapara,2016,13283,133017,76276,64126,67059,5863,73952
Odisha,Kendrapara,2017,128494,154315,144043,108396,56493,6091,81042
Odisha,Kendrapara,2018,303640,179122,51072,32159,63988,9111,42434
Odisha,Kendrapara,2019,76508,115051,37300,120700,4897,6607,43868
Odisha,Kendrapara,2020,444237,79201,71314,128884,28742,8095,73835
Odisha,Kendrapara,2021,212771,155311,134002,25386,43730,16609,71768
Odisha,Kendrapara,2022,145811,16490,101635,32186,30492,14819,44812
Odisha,Kendrapara,2023,39056,79534,63326,48730,22177,10395,5912
Odisha,Kendrapara,2024,117621,55097,36160,149053,68652,17977,42838
Odisha,Kendrapara,2025,58321,147739,26469,102427,4128,9703,87899
Odisha,Kendujhar (Keonjhar),2015,174633,1916,32520,38042,60199,2356,25305
Odisha,Kendujhar (Keonjhar),2016,154693,82501,138990,100689,50382,1846,28629
Odisha,Kendujhar (Keonjhar),2017,423920,137281,127072,143702,74123,7345,68585
Odisha,Kendujhar (Keonjhar),2018,84752,195217,134762,73371,8327,1358,65498
Odisha,Kendujhar (Keonjhar),2019,441590,106010,42752,119017,61040,11961,74110
Odisha,Kendujhar (Keonjhar),2020,38145,136447,146438,7967,44692,3331,84578
Odisha,Kendujhar (Keonjhar),2021,159467,170204,59713,137693,50169,17086,27053
Odisha,Kendujhar (Keonjhar),2022,440489,142762,122910,12630,11669,3775,30456
Odisha,Kendujhar (Keonjhar),2023,330896,184587,51571,73634,9965,19106,95791
Odisha,Kendujhar (Keonjhar),2024,186326,101923,50660,141733,18330,13160,79438
Odisha,Kendujhar (Keonjhar),2025,307155,37627,97941,108799,50596,5219,1425
Odisha,Khordha,2015,133130,102952,130924,11679,33165,18766,75012
Odisha,Khordha,2016,416117,2469,125805,35842,23023,19450,51436
Odisha,Khordha,2017,127924,117290,98668,88227,30489,6146,67188
Odisha,Khordha,2018,488060,196663,104511,83712,66695,6894,93186
Odisha,Khordha,2019,10007,153971,22958,111069,6918,15774,57644
Odisha,Khordha,2020,109592,126191,25899,116483,77091,18432,10545
Odisha,Khordha,2021,280505,181051,66362,31505,32853,589,21072
Odisha,Khordha,2022,133109,154743,139601,1147,9127,11307,26541
Odisha,Khordha,2023,134878,11766,72200,90008,76551,15236,1042
Odisha,Khordha,2024,21957,132094,139551,126783,62420,18748,85789
Odisha,Khordha,2025,416516,107541,131125,15976,33252,15652,28516
Odisha,Koraput,2015,123747,105156,16480,29847,28218,13518,9931
Odisha,Koraput,2016,405540,176548,126151,57012,67919,1405,47345
Odisha,Koraput,2017,35827,34497,144147,26511,38374,1736,70999
Odisha,Koraput,2018,308393,181186,43909,106728,43068,14795,40505
Odisha,Koraput,2019,443547,1254,49109,124300,1829,4340,30274
Odisha,Koraput,2020,180742,194000,57191,74978,10213,3172,58092
Odisha,Koraput,2021,199450,4867,97098,135131,8088,7764,38636
Odisha,Koraput,2022,254452,41404,136522,15940,67357,18938,55062
Odisha,Koraput,2023,443118,55732,136096,82915,77807,18421,70233
Odisha,Koraput,2024,154155,17837,93447,99446,28097,18777,36093
Odisha,Koraput,2025,111492,78726,5319,60561,11559,14066,72176
Odisha,Malkangiri,2015,372503,31991,92825,26477,72743,1923,65205
Odisha,Malkangiri,2016,479273,107879,141746,62514,44633,7799,63546
Odisha,Malkangiri,2017,195265,49070,73490,109999,72284,6575,45933
Odisha,Malkangiri,2018,51426,4876,57401,60037,17654,2384,19890
Odisha,Malkangiri,2019,484288,22008,56583,144557,1299,7060,55895
Odisha,Malkangiri,2020,487802,185397,5622,51451,28056,6567,78855
Odisha,Malkangiri,2021,483883,19951,147982,45765,31455,1255,47096
Odisha,Malkangiri,2022,220648,199532,26865,45888,61644,18343,42177
Odisha,Malkangiri,2023,52331,152687,124148,98817,5752,16243,19508
Odisha,Malkangiri,2024,354166,8580,149373,52651,76403,737,28277
Odisha,Malkangiri,2025,138749,36422,43234,62550,62653,11657,94234
Odisha,Mayurbhanj,2015,461503,120132,81300,98296,37707,19935,91868
Odisha,Mayurbhanj,2016,443046,72064,24707,149223,65024,7617,28966
Odisha,Mayurbhanj,2017,107919,160618,17407,7813,34959,9526,26131
Odisha,Mayurbhanj,2018,37559,98638,4567,6851,11489,15921,17376
Odisha,Mayurbhanj,2019,464708,45617,110133,121764,52517,2932,62706
Odisha,Mayurbhanj,2020,13685,29533,49366,124597,77093,12889,15347
Odisha,Mayurbhanj,2021,11709,140412,44448,90134,13953,3774,55464
Odisha,Mayurbhanj,2022,164656,85595,52204,1813,54313,14226,5294
Odisha,Mayurbhanj,2023,392566,30903,48908,109875,34661,11616,31991
Odisha,Mayurbhanj,2024,287604,139518,18599,14264,4565,14784,51164
Odisha,Mayurbhanj,2025,225344,38711,19610,46348,64367,18464,37614
Odisha,Nabarangpur,2015,168975,57016,138725,131398,55017,8053,57420
Odisha,Nabarangpur,2016,432770,10152,18335,104104,43454,794,13468
Odisha,Nabarangpur,2017,467536,140685,122887,113527,79076,11165,32215
Odisha,Nabarangpur,2018,491015,154889,28161,95206,59626,5435,23922
Odisha,Nabarangpur,2019,97258,194553,135964,63057,18788,17575,80542
Odisha,Nabarangpur,2020,214322,97278,71469,40803,41357,8386,11200
Odisha,Nabarangpur,2021,317463,109893,89796,2376,20697,7927,29743
Odisha,Nabarangpur,2022,336255,110850,117154,126830,27712,1107,65323
Odisha,Nabarangpur,2023,72598,96516,75080,48261,66331,15161,33740
Odisha,Nabarangpur,2024,120882,100221,32482,127494,60363,11232,30887
Odisha,Nabarangpur,2025,277715,176842,37617,25712,69470,2040,45017
Odisha,Nayagarh,2015,157670,65806,65152,69597,78698,16470,62113
Odisha,Nayagarh,2016,68431,157147,110769,106571,49619,8737,82282
Odisha,Nayagarh,2017,372065,177468,87963,1166,54841,13634,94888
Odisha,Nayagarh,2018,16211,133709,139037,100228,47603,14090,23429
Odisha,Nayagarh,2019,434443,6784,101677,23509,4615,15467,87121
Odisha,Nayagarh,2020,476548,193537,26187,57002,35560,4104,76816
Odisha,Nayagarh,2021,204441,107215,3333,26164,74696,17822,36374
Odisha,Nayagarh,2022,430354,159313,89202,4283,35756,18290,42366
Odisha,Nayagarh,2023,21311,107187,49460,88544,56854,3531,19851
Odisha,Nayagarh,2024,124113,42172,6643,32332,2621,18840,49854
Odisha,Nayagarh,2025,76212,66488,109412,101845,31398,15701,78765
Odisha,Nuapada,2015,432797,56530,129400,16952,67336,13321,75740
Odisha,Nuapada,2016,386031,118007,23250,113069,542,7899,66180
Odisha,Nuapada,2017,472701,123497,121826,7283,33622,3314,16870
Odisha,Nuapada,2018,378954,185411,138078,22262,32124,8439,6209
Odisha,Nuapada,2019,304169,21275,27561,51463,45220,548,14145
Odisha,Nuapada,2020,305544,43317,67131,64377,77703,544,97585
Odisha,Nuapada,2021,83921,103286,51938,135984,14478,2334,11842
Odisha,Nuapada,2022,38466,79868,13152,143828,54635,18813,28639
Odisha,Nuapada,2023,35023,62006,17622,77044,8327,13203,69625
Odisha,Nuapada,2024,232184,12709,70734,54129,70207,13836,72403
Odisha,Nuapada,2025,188396,172883,57703,86233,22552,2796,34090
Odisha,Puri,2015,193390,132431,16094,58162,75121,12165,29741
