state,district,year,tourist_visits,domestic_tourists,foreign_tourists,tourism_revenue,hotels,tourist_sites
Manipur,Kangpokpi,2023,4303301,3098024,49666,463907105,961,45
Manipur,Kangpokpi,2024,3156718,1587513,27983,72446979,777,144
Manipur,Kangpokpi,2025,3168027,1550690,129484,103352763,331,120
Manipur,Noney,2015,1967468,2092128,231116,250359213,973,7
Manipur,Noney,2016,3114558,1871083,145672,133075390,815,167
Manipur,Noney,2017,721226,397811,24790,274631059,397,111
Manipur,Noney,2018,1395485,3150677,414697,143349358,948,168
Manipur,Noney,2019,4144767,1323230,156580,278241870,892,4
Manipur,Noney,2020,197639,913176,248370,39598382,166,137
Manipur,Noney,2021,2678893,2400202,172445,197979535,557,62
Manipur,Noney,2022,2292242,901686,340138,277278544,422,187
Manipur,Noney,2023,4780576,1564891,414572,27819588,420,169
Manipur,Noney,2024,393543,2922410,36006,422826420,125,72
Manipur,Noney,2025,1273551,3993603,223846,38816705,868,36
Manipur,Pherzawl,2015,3249108,1018848,290359,154591818,921,3
Manipur,Pherzawl,2016,2173775,2530062,17847,109321195,951,66
Manipur,Pherzawl,2017,712253,284164,356220,2064812,786,78
Manipur,Pherzawl,2018,2885395,295369,163093,461357899,395,97
Manipur,Pherzawl,2019,4690134,1807799,117146,136153286,737,57
Manipur,Pherzawl,2020,2622103,2510113,85081,370962679,433,198
Manipur,Pherzawl,2021,1311684,3313423,97227,393731167,996,164
Manipur,Pherzawl,2022,343238,2318100,405496,278799506,792,17
Manipur,Pherzawl,2023,1788573,4036083,436664,82121479,888,62
Manipur,Pherzawl,2024,163172,3821222,120540,223978366,759,130
Manipur,Pherzawl,2025,2815038,1728728,175506,89507070,319,101
Manipur,Senapati,2015,1990671,1944996,427816,213404378,256,175
Manipur,Senapati,2016,593564,2012786,178859,179106678,181,177
Manipur,Senapati,2017,4442248,301021,249399,40830978,778,103
Manipur,Senapati,2018,2216212,2631392,26010,361441734,600,127
Manipur,Senapati,2019,3035950,1670546,207939,247240507,670,154
Manipur,Senapati,2020,3693116,4065601,193978,314922576,195,190
Manipur,Senapati,2021,513951,2908178,121345,86829934,745,94
Manipur,Senapati,2022,62214,2773577,194516,305966078,450,169
Manipur,Senapati,2023,1829905,448773,414885,465729076,600,101
Manipur,Senapati,2024,3551202,1120220,431127,325681055,856,175
Manipur,Senapati,2025,3775793,2750485,252846,471141915,586,154
Manipur,Tamenglong,2015,3300383,2054882,87075,452457207,876,19
Manipur,Tamenglong,2016,452906,2890610,398570,456483428,905,44
Manipur,Tamenglong,2017,1360798,4275824,193993,123820291,804,10
Manipur,Tamenglong,2018,1130192,2936889,364505,222965047,936,91
Manipur,Tamenglong,2019,104464,2651259,183824,447532860,216,78
Manipur,Tamenglong,2020,3467308,3259422,275675,241590219,320,184
Manipur,Tamenglong,2021,4220844,4230095,106297,283285359,71,118
Manipur,Tamenglong,2022,2232681,3600148,216652,158986833,934,124
Manipur,Tamenglong,2023,4339775,423872,423981,362609282,438,186
Manipur,Tamenglong,2024,2957861,1198930,181650,304821710,332,158
Manipur,Tamenglong,2025,1668440,1334009,446850,193284396,921,56
Manipur,Tengnoupal,2015,1992936,2767991,433942,96998363,116,145
Manipur,Tengnoupal,2016,3578108,1976156,118169,339239493,174,188
Manipur,Tengnoupal,2017,2965268,1236806,16512,257228512,162,150
Manipur,Tengnoupal,2018,4104895,3621900,241430,336067993,448,85
Manipur,Tengnoupal,2019,792627,720339,336246,382293990,54,100
Manipur,Tengnoupal,2020,242067,1655411,142490,287676434,872,96
Manipur,Tengnoupal,2021,1119285,3742643,402332,393284583,81,22
Manipur,Tengnoupal,2022,3490761,2947189,338223,375308648,725,163
Manipur,Tengnoupal,2023,359846,2173373,26338,265989984,45,13
Manipur,Tengnoupal,2024,1250449,3693939,73955,115482307,113,88
Manipur,Tengnoupal,2025,3603388,2361018,168183,12883938,545,113
Manipur,Thoubal,2015,51823,577981,246650,402504462,247,71
Manipur,Thoubal,2016,98326,4119219,375768,380874457,242,43
Manipur,Thoubal,2017,3405625,1914009,198173,286308487,261,24
Manipur,Thoubal,2018,2434546,1985800,387693,123658456,803,185
Manipur,Thoubal,2019,1007788,767435,314938,477583672,393,30
Manipur,Thoubal,2020,2793607,3058396,498378,333649631,497,6
Manipur,Thoubal,2021,2583567,4310904,452836,208872695,300,186
Manipur,Thoubal,2022,3047139,1196451,384764,428349521,222,97
Manipur,Thoubal,2023,4910730,2381013,79972,175274244,655,38
Manipur,Thoubal,2024,442066,3024898,120915,261136115,675,91
Manipur,Thoubal,2025,4817948,1738855,439112,448856720,624,135
Manipur,Ukhrul,2015,1381300,4368935,104601,84712145,78,144
Manipur,Ukhrul,2016,1913458,2251616,385232,189379769,975,29
Manipur,Ukhrul,2017,613542,1209182,396944,292220957,896,82
Manipur,Ukhrul,2018,1133078,4191336,237334,213288821,698,148
Manipur,Ukhrul,2019,4706960,2409211,376741,10137686,761,128
Manipur,Ukhrul,2020,1883908,133085,322974,395211742,172,127
Manipur,Ukhrul,2021,1983884,676081,446233,232438770,882,121
Manipur,Ukhrul,2022,3373140,3966514,487294,254508452,772,71
Manipur,Ukhrul,2023,2612622,1874874,167610,440595648,936,134
Manipur,Ukhrul,2024,2824384,3298819,106011,462412000,407,151
Manipur,Ukhrul,2025,2252217,3212877,331709,173741115,255,90
Meghalaya,East Garo Hills,2015,4132336,151940,274816,456987499,711,35
Meghalaya,East Garo Hills,2016,3284413,102402,405409,426109453,479,68
Meghalaya,East Garo Hills,2017,3025785,1995779,398123,149670116,962,50
Meghalaya,East Garo Hills,2018,3244127,464109,171138,322115035,229,155
Meghalaya,East Garo Hills,2019,3421283,4144265,242005,281163269,28,179
Meghalaya,East Garo Hills,2020,2738469,1818269,413203,435688831,39,102
Meghalaya,East Garo Hills,2021,3029215,2325884,124557,372685768,601,25
Meghalaya,East Garo Hills,2022,2735173,1536875,55124,212842225,791,14
Meghalaya,East Garo Hills,2023,4678777,3693851,294023,464156474,633,86
Meghalaya,East Garo Hills,2024,2133676,1490622,372939,396844890,559,110
Meghalaya,East Garo Hills,2025,2107980,1803796,373355,316548512,329,157
Meghalaya,East Jaintia Hills,2015,2553051,1013725,292683,123261811,686,142
Meghalaya,East Jaintia Hills,2016,1220879,3179143,491252,100360483,398,179
Meghalaya,East Jaintia Hills,2017,475543,4381663,245321,360970234,871,108
Meghalaya,East Jaintia Hills,2018,4169584,363824,416400,52019057,342,89
Meghalaya,East Jaintia Hills,2019,719899,4442815,100688,237998789,416,179
Meghalaya,East Jaintia Hills,2020,3260862,2695344,236249,431078295,536,88
Meghalaya,East Jaintia Hills,2021,3974106,1367840,239550,370182521,537,82
Meghalaya,East Jaintia Hills,2022,104659,2357744,171588,252381286,225,104
Meghalaya,East Jaintia Hills,2023,2278772,3148944,436773,31109485,74,145
Meghalaya,East Jaintia Hills,2024,4503660,71170,222407,146684146,68,72
Meghalaya,East Jaintia Hills,2025,4223132,725958,168778,60995034,331,10
Meghalaya,East Khasi Hills,2015,1063214,3718725,299097,96168129,282,128
Meghalaya,East Khasi Hills,2016,41648,2258377,209708,131857058,907,169
Meghalaya,East Khasi Hills,2017,1533422,3222960,329447,45678879,929,171
Meghalaya,East Khasi Hills,2018,1702581,1518289,309365,106911973,171,1
Meghalaya,East Khasi Hills,2019,2548231,4181538,346825,455547115,911,41
Meghalaya,East Khasi Hills,2020,2869196,2027633,261945,379055494,349,28
Meghalaya,East Khasi Hills,2021,663745,1211852,481831,183728370,868,71
Meghalaya,East Khasi Hills,2022,3870309,4348890,121197,134345115,509,23
Meghalaya,East Khasi Hills,2023,3146598,4194686,233713,155903724,248,56
Meghalaya,East Khasi Hills,2024,867408,2476866,49273,180265077,838,155
Meghalaya,East Khasi Hills,2025,1377826,3638359,417667,372456262,183,76
Meghalaya,North Garo Hills,2015,858226,1981478,486851,155353971,100,76
Meghalaya,North Garo Hills,2016,765721,330175,283648,409974540,452,26
Meghalaya,North Garo Hills,2017,2393481,3571683,446487,195308509,207,78
Meghalaya,North Garo Hills,2018,1295159,2039392,365036,497405965,115,163
Meghalaya,North Garo Hills,2019,4655224,2787158,341572,296271094,60,49
Meghalaya,North Garo Hills,2020,4181997,1167185,486023,46340922,540,118
Meghalaya,North Garo Hills,2021,2880950,3825932,338406,444681373,682,181
Meghalaya,North Garo Hills,2022,2750028,653024,430647,252924845,754,67
Meghalaya,North Garo Hills,2023,975675,546343,317414,107455363,766,24
Meghalaya,North Garo Hills,2024,3025055,614322,379201,36313640,793,176
Meghalaya,North Garo Hills,2025,33094,1044888,109096,438309599,284,9
Meghalaya,Ri Bhoi,2015,4752144,2270534,409372,491821285,457,43
Meghalaya,Ri Bhoi,2016,3488965,332337,336231,329105795,375,98
Meghalaya,Ri Bhoi,2017,1108632,3482747,390249,79178282,558,165
Meghalaya,Ri Bhoi,2018,1794005,261134,76642,163501692,792,18
Meghalaya,Ri Bhoi,2019,180033,1520664,249160,311111703,549,141
Meghalaya,Ri Bhoi,2020,1056253,1354872,190601,343259523,841,133
Meghalaya,Ri Bhoi,2021,2893208,4195163,213115,406672281,919,61
Meghalaya,Ri Bhoi,2022,32038,567543,15044,384926837,718,70
Meghalaya,Ri Bhoi,2023,2318941,1588560,273840,432319998,289,41
Meghalaya,Ri Bhoi,2024,1357106,3944825,117005,433246803,918,44
Meghalaya,Ri Bhoi,2025,2110478,3450052,73370,197300779,20,33
Meghalaya,South Garo Hills,2015,860204,1170082,458758,422896859,391,127
Meghalaya,South Garo Hills,2016,280195,1129708,77694,444853311,862,16
Meghalaya,South Garo Hills,2017,110471,705116,418665,213535322,56,140
Meghalaya,South Garo Hills,2018,1183477,4415046,106399,418636960,785,131
Meghalaya,South Garo Hills,2019,4338947,3140043,115528,58226320,744,88
Meghalaya,South Garo Hills,2020,2903159,3787211,490066,75273273,961,34
Meghalaya,South Garo Hills,2021,3966723,1619651,340935,411040420,428,104
Meghalaya,South Garo Hills,2022,1614059,219546,275280,60425883,595,135
Meghalaya,South Garo Hills,2023,2263396,3479738,166977,308527627,813,5
Meghalaya,South Garo Hills,2024,255879,1317946,131568,423732633,556,81
Meghalaya,South Garo Hills,2025,3959016,3117591,409699,260748220,479,32
Meghalaya,South West Garo Hills,2015,141902,1887584,75528,181208481,447,59
Meghalaya,South West Garo Hills,2016,1210802,1408861,236179,470287655,844,144
Meghalaya,South West Garo Hills,2017,4896471,1933323,288067,42795133,415,126
Meghalaya,South West Garo Hills,2018,106550,747258,400701,93999281,788,106
Meghalaya,South West Garo Hills,2019,991014,3292072,93154,147347517,521,167
Meghalaya,South West Garo Hills,2020,4264044,4146462,80132,108437986,605,115
Meghalaya,South West Garo Hills,2021,1251600,3336848,117639,243842093,563,105
Meghalaya,South West Garo Hills,2022,2698253,944884,258392,27854493,115,131
Meghalaya,South West Garo Hills,2023,32613,1686045,354472,194072613,903,122
Meghalaya,South West Garo Hills,2024,3026290,871032,44482,27484109,563,160
Meghalaya,South West Garo Hills,2025,178692,2919653,202760,316701315,47,133
Meghalaya,South West Khasi Hills,2015,2886647,2723578,231494,73047549,842,126
Meghalaya,South West Khasi Hills,2016,1040364,3722266,77400,483392117,21,50
Meghalaya,South West Khasi Hills,2017,1626907,697002,115559,360250179,271,106
Meghalaya,South West Khasi Hills,2018,971677,1131055,343001,232953289,309,19
Meghalaya,South West Khasi Hills,2019,3741727,1861557,352318,471943363,304,178
Meghalaya,South West Khasi Hills,2020,1349446,329623,339771,363096082,513,33
Meghalaya,South West Khasi Hills,2021,1510436,1523888,419322,334816204,477,13
Meghalaya,South West Khasi Hills,2022,1786979,1418672,436696,8175272,662,82
Meghalaya,South West Khasi Hills,2023,3804948,2908607,420548,46969944,247,124
Meghalaya,South West Khasi Hills,2024,1037274,3588125,461918,404351705,637,170
Meghalaya,South West Khasi Hills,2025,1632541,3297992,128810,456172202,874,88
Meghalaya,West Garo Hills,2015,4433669,1663442,371263,361249738,949,19
Meghalaya,West Garo Hills,2016,4563968,2251849,364478,280511164,404,77
Meghalaya,West Garo Hills,2017,2579979,1954861,160624,383233881,290,32
Meghalaya,West Garo Hills,2018,1348432,1005609,384641,477477031,147,155
Meghalaya,West Garo Hills,2019,4341093,1138088,112886,178879126,806,153
Meghalaya,West Garo Hills,2020,2530737,2105127,487578,398943637,272,180
Meghalaya,West Garo Hills,2021,1330850,2640280,130381,262368967,121,183
Meghalaya,West Garo Hills,2022,3484228,2356766,408357,428996750,398,89
Meghalaya,West Garo Hills,2023,2859689,3221117,117007,105448864,566,60
Meghalaya,West Garo Hills,2024,1035657,2313785,53103,353442017,820,181
Meghalaya,West Garo Hills,2025,2541931,3122907,495191,15737218,832,105
Meghalaya,West Jaintia Hills,2015,4155928,1662219,463894,435471047,886,97
Meghalaya,West Jaintia Hills,2016,1078080,181307,352721,442597330,883,115
Meghalaya,West Jaintia Hills,2017,3383559,3034716,313798,250575029,100,9
Meghalaya,West Jaintia Hills,2018,4694742,2156111,376402,390555252,629,160
Meghalaya,West Jaintia Hills,2019,1965212,1439628,314644,334477022,693,98
Meghalaya,West Jaintia Hills,2020,256747,603570,385765,477941956,603,56
Meghalaya,West Jaintia Hills,2021,2846982,94677,178609,196774713,362,8
Meghalaya,West Jaintia Hills,2022,1893960,1516976,176284,100575535,265,119
Meghalaya,West Jaintia Hills,2023,2148151,2629502,147532,352663550,794,45
Meghalaya,West Jaintia Hills,2024,4031285,492292,140669,162372084,883,195
Meghalaya,West Jaintia Hills,2025,4573486,4032513,357730,268266831,974,51
Meghalaya,West Khasi Hills,2015,822509,2784196,404026,410944549,51,124
Meghalaya,West Khasi Hills,2016,2067900,3884501,376052,64173974,433,111
Meghalaya,West Khasi Hills,2017,4259907,2527695,430992,75315266,395,157
Meghalaya,West Khasi Hills,2018,14496,3383903,317905,263817881,342,173
Meghalaya,West Khasi Hills,2019,4599264,2496403,437083,334993594,840,35
Meghalaya,West Khasi Hills,2020,2984824,4077011,65589,301250304,91,128
Meghalaya,West Khasi Hills,2021,4159168,3612783,314152,303041104,961,28
Meghalaya,West Khasi Hills,2022,2790504,508361,78849,257441170,764,176
Meghalaya,West Khasi Hills,2023,980157,3597997,51748,74203286,459,16
Meghalaya,West Khasi Hills,2024,2457666,1365867,182445,304370039,664,37
Meghalaya,West Khasi Hills,2025,415727,2303814,417165,327227802,491,55
Mizoram,Aizawl,2015,1122251,1281437,1894,482773516,628,53
Mizoram,Aizawl,2016,610647,1168470,165130,339506131,53,30
Mizoram,Aizawl,2017,2412017,2919876,439058,60095943,539,179
Mizoram,Aizawl,2018,3842010,3324094,96016,459222582,790,84
Mizoram,Aizawl,2019,4230550,3370559,172092,63344211,154,144
Mizoram,Aizawl,2020,2727655,865188,355381,385482859,293,63
Mizoram,Aizawl,2021,4125228,1651354,147973,239343060,302,61
Mizoram,Aizawl,2022,1669127,2978007,165748,329636534,258,200
Mizoram,Aizawl,2023,2390273,4256777,234712,320596124,574,118
Mizoram,Aizawl,2024,1708062,2951691,458032,195540503,810,87
Mizoram,Aizawl,2025,4621848,3662788,440557,49490811,223,12
Mizoram,Champhai,2015,3513385,3185267,283220,352958604,612,34
Mizoram,Champhai,2016,1850593,1413562,213698,379834538,662,136
Mizoram,Champhai,2017,1273860,1335295,389038,485811021,923,44
Mizoram,Champhai,2018,3263449,411767,450998,392003753,405,184
Mizoram,Champhai,2019,1388748,4395050,252566,92770514,681,20
Mizoram,Champhai,2020,4324129,2984040,467259,455312200,933,76
Mizoram,Champhai,2021,2747772,4225071,469500,99635342,781,33
Mizoram,Champhai,2022,2846872,1080939,8071,235079592,759,105
Mizoram,Champhai,2023,163392,914641,108907,365303504,915,164
Mizoram,Champhai,2024,1933074,2117925,181381,424268070,638,121
Mizoram,Champhai,2025,1670802,319522,3503,378445850,493,8
Mizoram,Hnahthial,2015,437679,1001122,359767,305258913,213,125
Mizoram,Hnahthial,2016,4375142,2980501,462116,288886972,516,41
Mizoram,Hnahthial,2017,4151484,1436357,136566,346441874,975,167
Mizoram,Hnahthial,2018,2890661,72950,51161,268923030,13,13
Mizoram,Hnahthial,2019,4864159,2245543,147207,431919745,42,182
Mizoram,Hnahthial,2020,4767361,3749283,429577,109626027,392,184
Mizoram,Hnahthial,2021,230347,3822581,130200,464448898,729,115
Mizoram,Hnahthial,2022,2003760,743085,486764,99512506,532,157
Mizoram,Hnahthial,2023,1550104,2225032,349177,244828062,205,199
Mizoram,Hnahthial,2024,3344121,1684202,427590,213686448,983,140
Mizoram,Hnahthial,2025,1204840,1742718,246816,163853266,150,170
Mizoram,Khawzawl,2015,2757876,1497347,37595,144766552,311,81
Mizoram,Khawzawl,2016,4875698,2492650,344601,156674097,645,2
Mizoram,Khawzawl,2017,2504504,352730,247473,178848378,854,9
Mizoram,Khawzawl,2018,2547852,2741123,450569,488256765,399,152
Mizoram,Khawzawl,2019,1947079,1643072,131058,60613800,284,73
Mizoram,Khawzawl,2020,1916755,124483,323474,6084876,453,183
Mizoram,Khawzawl,2021,887536,2829194,425109,265291309,779,68
Mizoram,Khawzawl,2022,682669,3905580,262364,57199861,340,119
Mizoram,Khawzawl,2023,1309417,959185,129188,336714259,14,123
Mizoram,Khawzawl,2024,3595909,679569,10677,311813592,538,119
Mizoram,Khawzawl,2025,1454430,2698219,451954,241341808,577,162
Mizoram,Kolasib,2015,2958251,4323379,53456,124106428,807,191
Mizoram,Kolasib,2016,1993103,1228960,38749,273882647,507,58
Mizoram,Kolasib,2017,4460249,2372984,6113,93539578,207,136
Mizoram,Kolasib,2018,12469,4497478,229494,245048154,916,88
Mizoram,Kolasib,2019,3117442,3210453,390490,177173936,146,48
Mizoram,Kolasib,2020,95230,856906,443365,236577248,847,115
Mizoram,Kolasib,2021,4308092,2247713,441121,448293707,146,125
Mizoram,Kolasib,2022,1417762,601376,295539,399986110,55,2
Mizoram,Kolasib,2023,522348,3742412,47845,391829575,32,151
Mizoram,Kolasib,2024,3033263,2236872,476154,45208523,653,38
Mizoram,Kolasib,2025,1149093,2521442,49274,261895586,834,46
Mizoram,Lawngtlai,2015,1316591,3794209,99525,408230090,121,23
Mizoram,Lawngtlai,2016,2195128,3376166,14537,456101694,74,155
Mizoram,Lawngtlai,2017,4443936,2760947,63098,251856421,132,116
Mizoram,Lawngtlai,2018,189771,4304325,449951,232470407,925,94
Mizoram,Lawngtlai,2019,4054552,735401,435965,27015213,858,164
Mizoram,Lawngtlai,2020,297784,1728559,169575,492469720,928,157
Mizoram,Lawngtlai,2021,842659,2410934,57477,53262357,404,164
Mizoram,Lawngtlai,2022,4079961,86964,88795,472736946,587,129
Mizoram,Lawngtlai,2023,795860,4345107,307593,315872275,738,113
Mizoram,Lawngtlai,2024,431029,1378099,34366,285671584,196,155
Mizoram,Lawngtlai,2025,3353214,4122487,165111,297997250,34,83
Mizoram,Lunglei,2015,3121551,2994732,458178,427870893,563,95
Mizoram,Lunglei,2016,1661051,169311,40820,481066463,260,167
Mizoram,Lunglei,2017,376254,941243,219681,449857137,421,153
Mizoram,Lunglei,2018,3042753,656428,99380,244995504,706,173
Mizoram,Lunglei,2019,1093035,1465842,165060,371341555,286,181
Mizoram,Lunglei,2020,2408772,2556916,143673,37884010,353,99
Mizoram,Lunglei,2021,521989,453296,160980,342330861,650,18
Mizoram,Lunglei,2022,1811086,2840806,267711,415837622,739,157
Mizoram,Lunglei,2023,1464347,2153674,168480,197674443,991,189
Mizoram,Lunglei,2024,1189915,3319921,388876,52170291,163,48
Mizoram,Lunglei,2025,23438,1907642,53336,53417266,539,22
Mizoram,Mamit,2015,1750326,2785751,284097,121155054,95,115
Mizoram,Mamit,2016,1276020,629238,88682,280222627,570,119
Mizoram,Mamit,2017,4621641,2443516,65928,309181731,122,178
Mizoram,Mamit,2018,4076403,2064430,12535,443561755,721,117
Mizoram,Mamit,2019,3876272,3663236,424454,484598216,187,114
Mizoram,Mamit,2020,1937035,2178053,214698,419777064,862,169
Mizoram,Mamit,2021,2793854,2614257,182614,175547702,159,52
Mizoram,Mamit,2022,316974,4320348,437093,216444739,451,183
