state,district,year,power_consumption_mwh,renewable_energy_mwh,solar_installations,wind_energy_mwh,electricity_access_percent
Maharashtra,Gondia,2022,4117,41897,13514,100223,70.59
Maharashtra,Gondia,2023,305591,158642,2467,39957,79.19
Maharashtra,Gondia,2024,156877,160466,6241,72011,96.58
Maharashtra,Gondia,2025,455738,134048,11500,51955,73.48
Maharashtra,Hingoli,2015,238642,14090,3082,120996,96.73
Maharashtra,Hingoli,2016,38525,48867,8924,22743,93.17
Maharashtra,Hingoli,2017,87034,179339,13027,28725,82.17
Maharashtra,Hingoli,2018,46899,124950,7076,122250,83.04
Maharashtra,Hingoli,2019,268819,167662,1214,146833,93.67
Maharashtra,Hingoli,2020,26064,100548,18088,21404,84.47
Maharashtra,Hingoli,2021,400348,143457,17535,83499,94.31
Maharashtra,Hingoli,2022,34958,87263,9569,54738,85.68
Maharashtra,Hingoli,2023,34587,32446,2230,128356,76.53
Maharashtra,Hingoli,2024,65955,172097,14480,88738,79.71
Maharashtra,Hingoli,2025,10921,173906,2322,60241,80.83
Maharashtra,Jalgaon,2015,274170,122484,11010,52460,76.57
Maharashtra,Jalgaon,2016,313381,68983,6831,81547,91.92
Maharashtra,Jalgaon,2017,193284,124183,3606,132700,81.41
Maharashtra,Jalgaon,2018,84057,82476,13517,51375,84.89
Maharashtra,Jalgaon,2019,426736,168064,11178,61138,90.78
Maharashtra,Jalgaon,2020,408787,81312,19586,69133,76.32
Maharashtra,Jalgaon,2021,102859,158402,2735,38985,79.08
Maharashtra,Jalgaon,2022,471264,109049,13863,29895,98.42
Maharashtra,Jalgaon,2023,64554,38435,1701,49788,71.48
Maharashtra,Jalgaon,2024,277767,95692,13566,103424,75.43
Maharashtra,Jalgaon,2025,1382,166187,18205,79269,74.48
Maharashtra,Jalna,2015,307453,148205,9093,85137,74.4
Maharashtra,Jalna,2016,217494,161269,16207,41285,82.18
Maharashtra,Jalna,2017,7812,36052,1089,124556,91.02
Maharashtra,Jalna,2018,417938,165357,601,21319,80.58
Maharashtra,Jalna,2019,203481,34652,10251,43668,89.56
Maharashtra,Jalna,2020,166167,122335,6662,43795,89.32
Maharashtra,Jalna,2021,202140,20334,13211,62344,88.54
Maharashtra,Jalna,2022,273892,61538,4113,84343,80.34
Maharashtra,Jalna,2023,471725,108019,9148,37343,92.21
Maharashtra,Jalna,2024,197192,39102,5012,87969,90.74
Maharashtra,Jalna,2025,177802,91362,10362,71406,97.95
Maharashtra,Kolhapur,2015,128140,174170,17767,108863,87.21
Maharashtra,Kolhapur,2016,379705,13821,14810,6562,72.04
Maharashtra,Kolhapur,2017,310963,64572,13902,63975,87.07
Maharashtra,Kolhapur,2018,132132,50646,7151,93538,92.46
Maharashtra,Kolhapur,2019,366828,150890,18241,101277,70.71
Maharashtra,Kolhapur,2020,492365,142089,10608,115608,87.69
Maharashtra,Kolhapur,2021,287090,113362,8057,38967,77.55
Maharashtra,Kolhapur,2022,246643,58986,16146,26632,80.78
Maharashtra,Kolhapur,2023,485365,134961,3134,1424,70.07
Maharashtra,Kolhapur,2024,494949,120678,15254,37105,86.57
Maharashtra,Kolhapur,2025,413396,51111,16705,70800,97.0
Maharashtra,Latur,2015,270764,10280,8474,19602,99.86
Maharashtra,Latur,2016,42088,148616,2049,140671,94.31
Maharashtra,Latur,2017,193773,106424,12489,63669,71.25
Maharashtra,Latur,2018,103188,94143,2375,38008,72.09
Maharashtra,Latur,2019,167201,46136,17593,52235,95.64
Maharashtra,Latur,2020,264105,104754,16311,11203,79.2
Maharashtra,Latur,2021,211765,122749,8991,132731,75.57
Maharashtra,Latur,2022,300077,64876,7818,84156,72.05
Maharashtra,Latur,2023,301814,156211,14808,92967,87.75
Maharashtra,Latur,2024,138946,89461,7610,146059,95.3
Maharashtra,Latur,2025,400306,175736,14408,114389,97.71
Maharashtra,Mumbai City,2015,148208,198178,3779,12033,92.23
Maharashtra,Mumbai City,2016,257736,87665,3279,35863,78.86
Maharashtra,Mumbai City,2017,326222,150791,19563,10677,77.26
Maharashtra,Mumbai City,2018,281505,185828,19768,101989,72.83
Maharashtra,Mumbai City,2019,112982,178948,13570,140869,85.55
Maharashtra,Mumbai City,2020,154567,143715,2594,84672,83.38
Maharashtra,Mumbai City,2021,311308,8995,17929,71198,96.26
Maharashtra,Mumbai City,2022,130974,89176,18859,30291,73.75
Maharashtra,Mumbai City,2023,410300,160578,19086,24870,73.84
Maharashtra,Mumbai City,2024,124378,28310,14760,982,90.12
Maharashtra,Mumbai City,2025,126424,52161,4738,53502,90.28
Maharashtra,Mumbai Suburban,2015,185435,89869,764,4741,87.02
Maharashtra,Mumbai Suburban,2016,330367,29303,15496,73154,92.22
Maharashtra,Mumbai Suburban,2017,404886,152149,3379,30623,81.75
Maharashtra,Mumbai Suburban,2018,371404,86485,14038,57093,82.12
Maharashtra,Mumbai Suburban,2019,7540,80502,8500,145049,76.22
Maharashtra,Mumbai Suburban,2020,203713,43660,9885,16723,92.2
Maharashtra,Mumbai Suburban,2021,442127,94958,13838,9732,98.21
Maharashtra,Mumbai Suburban,2022,44324,964,791,75300,95.68
Maharashtra,Mumbai Suburban,2023,209556,33397,7334,92784,96.05
Maharashtra,Mumbai Suburban,2024,264759,19709,15086,76747,86.7
Maharashtra,Mumbai Suburban,2025,143274,190253,14384,10902,75.57
Maharashtra,Nagpur,2015,437596,21030,16305,131299,73.26
Maharashtra,Nagpur,2016,309057,92755,12263,35174,75.34
Maharashtra,Nagpur,2017,322633,104661,4914,7824,89.98
Maharashtra,Nagpur,2018,81863,120502,19512,110813,90.44
Maharashtra,Nagpur,2019,187075,120608,18237,8625,96.48
Maharashtra,Nagpur,2020,118096,175686,13220,104712,83.02
Maharashtra,Nagpur,2021,213764,132821,13267,55484,86.33
Maharashtra,Nagpur,2022,45024,106526,16139,102061,95.71
Maharashtra,Nagpur,2023,174676,47843,7171,20907,92.29
Maharashtra,Nagpur,2024,410590,131451,19925,37587,77.48
Maharashtra,Nagpur,2025,487665,168053,14801,18757,96.4
Maharashtra,Nanded,2015,330686,24159,10506,135996,88.98
Maharashtra,Nanded,2016,426258,60652,6927,71722,85.86
Maharashtra,Nanded,2017,89612,37047,4078,26437,74.51
Maharashtra,Nanded,2018,124650,162334,2510,28253,77.83
Maharashtra,Nanded,2019,62181,12656,12919,111069,71.02
Maharashtra,Nanded,2020,312196,40465,2406,5893,88.04
Maharashtra,Nanded,2021,445679,14936,11526,134094,80.37
Maharashtra,Nanded,2022,306314,168317,10239,87719,84.81
Maharashtra,Nanded,2023,132258,193424,13755,66050,98.59
Maharashtra,Nanded,2024,167307,59126,5256,134089,91.72
Maharashtra,Nanded,2025,19228,159788,8223,29770,74.57
Maharashtra,Nandurbar,2015,330105,78031,3703,55724,83.77
Maharashtra,Nandurbar,2016,98160,147042,6841,45731,85.96
Maharashtra,Nandurbar,2017,5913,100345,4484,134128,78.5
Maharashtra,Nandurbar,2018,471733,188207,9590,87159,89.4
Maharashtra,Nandurbar,2019,239202,98950,5740,103572,79.24
Maharashtra,Nandurbar,2020,402169,65402,10980,122715,79.96
Maharashtra,Nandurbar,2021,339663,120835,1429,16989,72.64
Maharashtra,Nandurbar,2022,11650,120913,18385,102831,98.21
Maharashtra,Nandurbar,2023,63787,63185,15076,68731,85.78
Maharashtra,Nandurbar,2024,294282,68796,15320,49299,84.25
Maharashtra,Nandurbar,2025,219917,6125,2174,32402,87.97
Maharashtra,Nashik,2015,133853,16774,7620,143976,87.16
Maharashtra,Nashik,2016,46018,54740,19687,108031,82.76
Maharashtra,Nashik,2017,226981,171082,14416,56586,77.8
Maharashtra,Nashik,2018,319852,142329,9512,65880,92.17
Maharashtra,Nashik,2019,459278,138765,895,48760,85.75
Maharashtra,Nashik,2020,63751,30702,16466,93572,81.31
Maharashtra,Nashik,2021,147284,57134,18410,102540,91.01
Maharashtra,Nashik,2022,435205,63935,15843,143517,93.49
Maharashtra,Nashik,2023,252858,13394,8431,99622,70.54
Maharashtra,Nashik,2024,104264,48931,18725,38738,95.37
Maharashtra,Nashik,2025,58706,135344,5698,107025,96.27
Maharashtra,Osmanabad (Dharashiv),2015,385027,9019,4802,113703,96.48
Maharashtra,Osmanabad (Dharashiv),2016,3583,41567,248,68170,79.9
Maharashtra,Osmanabad (Dharashiv),2017,299559,64436,6299,61592,73.39
Maharashtra,Osmanabad (Dharashiv),2018,404263,154354,12148,88090,73.13
Maharashtra,Osmanabad (Dharashiv),2019,486174,8977,3308,79177,98.74
Maharashtra,Osmanabad (Dharashiv),2020,5743,155687,18548,86807,85.25
Maharashtra,Osmanabad (Dharashiv),2021,226005,145349,10353,98085,80.39
Maharashtra,Osmanabad (Dharashiv),2022,213454,90591,16366,55573,72.85
Maharashtra,Osmanabad (Dharashiv),2023,107911,77168,2265,124862,85.59
Maharashtra,Osmanabad (Dharashiv),2024,243688,167239,13085,111975,90.95
Maharashtra,Osmanabad (Dharashiv),2025,3583,143956,14364,118264,91.37
Maharashtra,Palghar,2015,261856,106899,1294,149555,86.65
Maharashtra,Palghar,2016,298815,89526,19341,140224,97.98
Maharashtra,Palghar,2017,470095,100945,13260,135868,99.1
Maharashtra,Palghar,2018,474283,196315,15121,67836,90.87
Maharashtra,Palghar,2019,247432,33610,2625,51697,71.1
Maharashtra,Palghar,2020,323974,60928,15835,23621,99.8
Maharashtra,Palghar,2021,38083,37383,15433,37746,70.87
Maharashtra,Palghar,2022,360604,149144,17629,28451,76.56
Maharashtra,Palghar,2023,306934,195473,1214,129216,88.54
Maharashtra,Palghar,2024,98012,196337,9822,67979,96.07
Maharashtra,Palghar,2025,373134,179396,1402,79584,82.95
Maharashtra,Parbhani,2015,483565,132607,1689,147640,88.85
Maharashtra,Parbhani,2016,419106,147960,2947,19339,75.55
Maharashtra,Parbhani,2017,104438,136421,11215,76979,73.83
Maharashtra,Parbhani,2018,440652,710,17707,127855,73.03
Maharashtra,Parbhani,2019,194369,198878,17534,108176,98.1
Maharashtra,Parbhani,2020,427990,87699,12827,62447,96.64
Maharashtra,Parbhani,2021,381021,50451,19037,142489,84.36
Maharashtra,Parbhani,2022,370809,171044,12462,28271,88.67
Maharashtra,Parbhani,2023,376152,109970,4451,129370,88.49
Maharashtra,Parbhani,2024,192723,161354,14793,7105,94.48
Maharashtra,Parbhani,2025,179409,6070,1979,7157,79.66
Maharashtra,Pune,2015,498961,12943,11100,23448,98.55
Maharashtra,Pune,2016,162332,83382,17312,71394,78.78
Maharashtra,Pune,2017,192065,23218,12470,130137,99.76
Maharashtra,Pune,2018,473501,43773,13031,40246,89.97
Maharashtra,Pune,2019,127810,180630,19481,34042,75.21
Maharashtra,Pune,2020,45666,170865,19532,52922,99.91
Maharashtra,Pune,2021,174368,112623,13170,137455,92.85
Maharashtra,Pune,2022,192828,43886,14034,39427,80.5
Maharashtra,Pune,2023,383459,161906,14394,46644,98.98
Maharashtra,Pune,2024,48620,67667,17926,76927,76.57
Maharashtra,Pune,2025,437668,32349,9149,136414,93.67
Maharashtra,Raigad,2015,479377,185985,19171,113126,83.96
Maharashtra,Raigad,2016,280667,48201,3845,87373,78.95
Maharashtra,Raigad,2017,308572,86064,11536,16770,76.33
Maharashtra,Raigad,2018,128312,75640,13197,106848,78.64
Maharashtra,Raigad,2019,368464,130388,18927,89812,87.89
Maharashtra,Raigad,2020,312247,109574,19879,89734,87.97
Maharashtra,Raigad,2021,305452,107076,10946,37560,92.51
Maharashtra,Raigad,2022,208942,118949,9856,88370,88.17
Maharashtra,Raigad,2023,466416,114389,5872,33639,76.21
Maharashtra,Raigad,2024,460924,87273,10905,134285,71.11
Maharashtra,Raigad,2025,47525,70143,7051,85165,79.22
Maharashtra,Ratnagiri,2015,83518,195598,16110,132934,75.74
Maharashtra,Ratnagiri,2016,326456,38587,9932,90041,78.98
Maharashtra,Ratnagiri,2017,238757,80190,16130,96315,98.29
Maharashtra,Ratnagiri,2018,385849,68050,18621,103667,95.22
Maharashtra,Ratnagiri,2019,308727,50109,12589,20503,84.54
Maharashtra,Ratnagiri,2020,488596,92258,7144,67672,96.92
Maharashtra,Ratnagiri,2021,472688,29279,15518,119916,96.46
Maharashtra,Ratnagiri,2022,345373,120184,7017,125871,85.19
Maharashtra,Ratnagiri,2023,104269,128984,4474,83524,91.46
Maharashtra,Ratnagiri,2024,125320,64859,16446,112648,76.23
Maharashtra,Ratnagiri,2025,34659,62940,14481,130905,71.7
Maharashtra,Sangli,2015,132342,83367,15074,89821,87.28
Maharashtra,Sangli,2016,327056,139450,3757,144259,73.64
Maharashtra,Sangli,2017,436313,189088,11128,39975,99.67
Maharashtra,Sangli,2018,441955,3293,1421,143796,85.37
Maharashtra,Sangli,2019,255184,73999,15541,146829,88.28
Maharashtra,Sangli,2020,133420,43076,3559,87776,87.34
Maharashtra,Sangli,2021,120680,92840,6110,56606,90.59
Maharashtra,Sangli,2022,470388,153767,18662,85668,75.65
Maharashtra,Sangli,2023,332324,32106,8649,39976,95.76
Maharashtra,Sangli,2024,344375,69981,12956,30045,98.93
Maharashtra,Sangli,2025,360620,150461,7859,126722,86.58
Maharashtra,Satara,2015,85956,160012,17792,61556,71.46
Maharashtra,Satara,2016,179368,25948,14229,87632,78.64
Maharashtra,Satara,2017,183553,6495,7184,26223,71.1
Maharashtra,Satara,2018,208696,104777,6825,4721,91.32
Maharashtra,Satara,2019,162357,148765,15084,141516,71.26
Maharashtra,Satara,2020,288745,33135,15457,143003,90.36
Maharashtra,Satara,2021,225036,77263,3038,61232,96.2
Maharashtra,Satara,2022,285786,116184,12848,104458,87.98
Maharashtra,Satara,2023,259661,80050,13302,32464,86.16
Maharashtra,Satara,2024,300010,8223,13024,75865,71.22
Maharashtra,Satara,2025,146488,137871,3339,45211,74.99
Maharashtra,Sindhudurg,2015,123622,73627,3054,134549,98.56
Maharashtra,Sindhudurg,2016,154884,146170,13019,139269,87.62
Maharashtra,Sindhudurg,2017,454612,14023,19610,35258,98.54
Maharashtra,Sindhudurg,2018,359712,159004,16518,101528,76.35
Maharashtra,Sindhudurg,2019,283525,34432,16510,126156,72.01
Maharashtra,Sindhudurg,2020,365554,62139,14004,77073,80.28
Maharashtra,Sindhudurg,2021,303997,78533,4884,29027,90.86
Maharashtra,Sindhudurg,2022,12077,23061,3548,62254,95.5
Maharashtra,Sindhudurg,2023,350478,172219,18187,4768,87.43
Maharashtra,Sindhudurg,2024,448444,189055,4285,27128,77.65
Maharashtra,Sindhudurg,2025,98314,149107,1016,140648,88.0
Maharashtra,Solapur,2015,268474,92063,15207,119907,87.32
Maharashtra,Solapur,2016,289580,7227,12699,145149,89.33
Maharashtra,Solapur,2017,218560,10010,14827,133203,85.05
Maharashtra,Solapur,2018,7106,17314,2278,34026,81.17
Maharashtra,Solapur,2019,444002,12804,12434,84786,85.16
Maharashtra,Solapur,2020,458388,14361,16078,16971,99.21
Maharashtra,Solapur,2021,101752,146038,12236,88219,94.77
Maharashtra,Solapur,2022,87418,67974,3157,8739,84.95
Maharashtra,Solapur,2023,47490,39750,18016,4165,78.72
Maharashtra,Solapur,2024,74452,164605,9153,26938,80.81
Maharashtra,Solapur,2025,253465,5118,2285,124960,74.36
Maharashtra,Thane,2015,7922,165847,6193,100850,73.66
Maharashtra,Thane,2016,26772,196352,17819,60346,90.75
Maharashtra,Thane,2017,146054,134162,18503,74167,77.63
Maharashtra,Thane,2018,117692,12051,12486,137849,90.42
Maharashtra,Thane,2019,23919,136055,4439,99679,97.47
Maharashtra,Thane,2020,335941,25990,17066,51015,73.88
Maharashtra,Thane,2021,284417,96456,884,128208,73.33
Maharashtra,Thane,2022,216963,70822,4810,140315,77.79
Maharashtra,Thane,2023,144961,55574,7118,111649,82.36
Maharashtra,Thane,2024,114674,169941,19420,125286,78.36
Maharashtra,Thane,2025,107903,125398,6727,69943,84.34
Maharashtra,Wardha,2015,40591,112135,10536,142741,82.44
Maharashtra,Wardha,2016,139266,95871,11386,27459,74.39
Maharashtra,Wardha,2017,96281,113041,18184,96271,80.69
Maharashtra,Wardha,2018,345589,137301,5275,104303,84.67
Maharashtra,Wardha,2019,27830,63808,12673,116832,89.4
Maharashtra,Wardha,2020,445487,79893,13061,120444,78.28
Maharashtra,Wardha,2021,475096,70993,5321,32832,71.07
Maharashtra,Wardha,2022,116484,169833,1296,94731,71.68
Maharashtra,Wardha,2023,188173,127485,1081,118636,80.4
Maharashtra,Wardha,2024,468006,193476,1516,88244,85.83
Maharashtra,Wardha,2025,284255,5652,1940,9684,85.53
Maharashtra,Washim,2015,298847,45280,10599,138952,74.87
Maharashtra,Washim,2016,341078,195503,6158,81798,73.86
Maharashtra,Washim,2017,98245,145749,752,17294,78.13
Maharashtra,Washim,2018,264183,7918,5324,77301,76.47
Maharashtra,Washim,2019,38930,147646,5379,9021,96.85
Maharashtra,Washim,2020,301991,69323,19416,24141,94.52
Maharashtra,Washim,2021,335147,88626,979,79373,81.97
Maharashtra,Washim,2022,476791,25392,769,82561,74.7
Maharashtra,Washim,2023,42828,86170,14309,137988,71.13
Maharashtra,Washim,2024,454344,60676,7767,135484,93.78
Maharashtra,Washim,2025,88351,65847,10595,90604,77.5
Maharashtra,Yavatmal,2015,171011,68542,4182,126200,78.66
Maharashtra,Yavatmal,2016,207067,67803,5613,96927,92.34
Maharashtra,Yavatmal,2017,158977,109724,3273,92098,83.78
Maharashtra,Yavatmal,2018,293878,156018,11139,130870,86.38
Maharashtra,Yavatmal,2019,465401,103902,15882,141273,81.72
Maharashtra,Yavatmal,2020,148652,194906,7665,111608,97.04
Maharashtra,Yavatmal,2021,88675,92838,15837,48454,88.14
Maharashtra,Yavatmal,2022,462851,24178,2526,24403,87.35
Maharashtra,Yavatmal,2023,352268,49960,188,6601,87.66
Maharashtra,Yavatmal,2024,453792,33998,11931,118783,74.59
Maharashtra,Yavatmal,2025,482272,26187,2114,52965,83.19
Manipur,Bishnupur,2015,59817,147231,9655,144927,93.91
Manipur,Bishnupur,2016,427602,67050,612,65196,83.99
Manipur,Bishnupur,2017,28473,92481,18049,98650,91.29
Manipur,Bishnupur,2018,76923,49753,7019,110726,77.46
Manipur,Bishnupur,2019,315129,192913,7446,123824,81.68
Manipur,Bishnupur,2020,69197,118992,816,22689,93.24
Manipur,Bishnupur,2021,465807,127638,8566,119324,89.45
Manipur,Bishnupur,2022,153215,133656,12266,65606,79.3
Manipur,Bishnupur,2023,205950,104989,2802,145696,81.43
Manipur,Bishnupur,2024,359277,45276,3081,34339,94.91
Manipur,Bishnupur,2025,459249,132557,16295,27646,90.81
Manipur,Chandel,2015,205576,169525,4483,86345,92.03
Manipur,Chandel,2016,250352,98649,2797,1206,80.36
Manipur,Chandel,2017,347312,80033,17485,117445,91.99
Manipur,Chandel,2018,113454,90591,15768,136718,75.89
Manipur,Chandel,2019,225580,84785,1619,59681,78.28
Manipur,Chandel,2020,257412,153884,789,70766,92.14
Manipur,Chandel,2021,332952,132025,13616,80040,80.36
Manipur,Chandel,2022,384311,195469,4074,10149,74.74
Manipur,Chandel,2023,144669,21126,5010,114200,76.5
Manipur,Chandel,2024,293395,155680,7567,124062,93.98
Manipur,Chandel,2025,224057,25645,12443,145151,71.33
Manipur,Churachandpur,2015,461759,183704,4157,27421,80.55
Manipur,Churachandpur,2016,158690,165811,19855,90894,82.99
Manipur,Churachandpur,2017,123877,129148,19151,143189,97.63
Manipur,Churachandpur,2018,379069,120233,10767,138021,83.0
Manipur,Churachandpur,2019,125975,86097,16758,58547,99.61
Manipur,Churachandpur,2020,434768,108010,10782,133963,96.21
Manipur,Churachandpur,2021,61600,113773,7880,145751,95.37
Manipur,Churachandpur,2022,117035,56049,6213,12729,92.5
Manipur,Churachandpur,2023,255252,81276,2301,132835,71.59
Manipur,Churachandpur,2024,447176,85862,1667,42208,86.82
Manipur,Churachandpur,2025,263861,158074,5423,128818,88.28
Manipur,Imphal East,2015,62027,22540,15093,136963,91.97
Manipur,Imphal East,2016,233554,95714,2705,35384,96.15
Manipur,Imphal East,2017,207125,128832,5825,123780,82.88
Manipur,Imphal East,2018,261959,184803,15528,64027,80.33
Manipur,Imphal East,2019,155323,138239,6960,66496,73.8
Manipur,Imphal East,2020,270468,117061,7686,107787,82.6
Manipur,Imphal East,2021,140778,44379,16932,64046,99.82
Manipur,Imphal East,2022,395189,132724,4159,98237,77.42
Manipur,Imphal East,2023,231343,161595,9954,136269,90.32
Manipur,Imphal East,2024,256320,178495,7438,12750,92.06
Manipur,Imphal East,2025,155731,126382,17704,77220,81.26
Manipur,Imphal West,2015,29935,189657,12683,54643,90.15
Manipur,Imphal West,2016,90570,65017,3075,70274,81.95
Manipur,Imphal West,2017,198114,3618,19607,122634,87.92
Manipur,Imphal West,2018,459741,51694,1160,92880,74.28
Manipur,Imphal West,2019,231860,186511,6323,29279,73.42
Manipur,Imphal West,2020,298735,72482,1953,39925,97.06
Manipur,Imphal West,2021,289455,155318,163,121015,81.02
Manipur,Imphal West,2022,300061,160201,5532,114759,73.86
Manipur,Imphal West,2023,2095,28223,187,8575,77.66
Manipur,Imphal West,2024,163501,119637,4288,970,81.6
Manipur,Imphal West,2025,245715,196021,15578,63177,90.7
Manipur,Jiribam,2015,69157,51852,15410,6405,97.87
Manipur,Jiribam,2016,14468,59901,7433,133203,80.69
Manipur,Jiribam,2017,448175,106338,1514,92542,92.51
Manipur,Jiribam,2018,226095,147237,15029,79668,70.41
Manipur,Jiribam,2019,348380,187452,3245,23747,87.48
Manipur,Jiribam,2020,474143,79601,13298,96558,93.83
Manipur,Jiribam,2021,85393,180607,2995,68376,83.61
Manipur,Jiribam,2022,309566,160382,17392,76770,93.37
Manipur,Jiribam,2023,331528,148406,3457,118382,74.57
Manipur,Jiribam,2024,373665,42572,11865,43265,79.91
Manipur,Jiribam,2025,280099,156839,2200,89219,87.03
Manipur,Kakching,2015,486941,1970,2245,45348,82.07
Manipur,Kakching,2016,254801,119423,3933,13397,76.46
Manipur,Kakching,2017,106274,123467,11380,32194,73.19
Manipur,Kakching,2018,29751,154159,3769,97139,75.86
Manipur,Kakching,2019,205028,125109,17489,69080,93.11
Manipur,Kakching,2020,266888,49473,15356,16141,85.12
Manipur,Kakching,2021,168156,87949,18503,142132,97.37
Manipur,Kakching,2022,195370,195710,5272,115717,94.5
Manipur,Kakching,2023,323670,150725,17748,56543,92.28
Manipur,Kakching,2024,84764,45883,14106,90947,80.58
Manipur,Kakching,2025,325751,30964,6739,88042,70.32
Manipur,Kamjong,2015,86422,46146,18872,100620,98.5
Manipur,Kamjong,2016,469094,21290,13913,116120,99.46
Manipur,Kamjong,2017,177412,132766,4927,66206,87.76
Manipur,Kamjong,2018,465072,152957,12021,53997,92.57
Manipur,Kamjong,2019,160790,163226,12117,62145,79.96
Manipur,Kamjong,2020,148567,42224,6082,78206,99.29
Manipur,Kamjong,2021,383619,14419,1084,47919,78.98
Manipur,Kamjong,2022,147854,95042,9800,108282,76.39
Manipur,Kamjong,2023,125958,78531,16648,122565,95.58
Manipur,Kamjong,2024,297573,5414,6050,109951,71.69
Manipur,Kamjong,2025,345116,92869,6902,140783,91.06
Manipur,Kangpokpi,2015,155879,54954,14547,52892,83.94
Manipur,Kangpokpi,2016,80288,106387,17587,82385,93.55
Manipur,Kangpokpi,2017,174004,173489,11053,34429,88.78
Manipur,Kangpokpi,2018,81176,62301,6367,81607,91.36
Manipur,Kangpokpi,2019,479653,9953,8971,144614,89.32
Manipur,Kangpokpi,2020,207251,115365,19643,53594,72.15
Manipur,Kangpokpi,2021,264965,162753,12044,91480,73.06
Manipur,Kangpokpi,2022,97798,32871,2567,66855,88.52
Manipur,Kangpokpi,2023,45906,12191,241,145082,71.0
Manipur,Kangpokpi,2024,468629,5191,896,81578,89.71
Manipur,Kangpokpi,2025,340766,151394,4534,85916,72.95
